,driver,totalPoints,chamPos,season
33,Juan Pablo Montoya,53.0,30.0,16
34,Simona de Silvestro,10.0,38.0,16
35,Santino Ferrucci,146.0,25.0,16
36,Oliver Askew,24.0,33.0,16
37,Kevin Magnussen,7.0,42.0,16
38,Cody Ware,21.0,35.0,16
39,Ryan Norman,10.0,39.0,16
40,Stefan Wilson,10.0,40.0,16
41,Sage Karam,53.0,31.0,16
0,Alex Palou,530.0,1.0,17
1,Alexander Rossi,279.0,15.0,17
2,Christian Lundgaard,10.0,37.0,17
3,Colton Herta,328.0,10.0,17
4,Conor Daly,235.0,20.0,17
5,Dalton Kellett,149.0,23.0,17
6,Ed Carpenter,110.0,26.0,17
7,Ed Jones,239.0,18.0,17
8,Felix Rosenqvist,236.0,19.0,17
9,Graham Rahal,404.0,6.0,17
10,Helio Castroneves,247.0,17.0,17
11,Jack Harvey,249.0,16.0,17
12,James Hinchcliffe,206.0,22.0,17
13,Jimmie Johnson,87.0,28.0,17
14,Josef Newgarden,521.0,2.0,17
15,Marcus Ericsson,467.0,5.0,17
16,Max Chilton,125.0,25.0,17
17,Patricio O'Ward,516.0,3.0,17
18,Pietro Fittipaldi,64.0,29.0,17
19,R.C. Enerson,16.0,36.0,17
20,Rinus VeeKay,324.0,11.0,17
21,Romain Grosjean,224.0,21.0,17
22,Ryan Hunter-Reay,332.0,9.0,17
23,Scott Dixon,488.0,4.0,17
24,Scott McLaughlin,312.0,12.0,17
25,Sebastien Bourdais,295.0,13.0,17
26,Simon Pagenaud,385.0,7.0,17
27,Takuma Sato,336.0,8.0,17
28,Tony Kanaan,93.0,27.0,17
29,Will Power,293.0,14.0,17
30,J.R. Hildebrand,30.0,32.0,17
31,Charlie Kimball,8.0,41.0,17
32,Marco Andretti,22.0,34.0,17
33,Juan Pablo Montoya,53.0,30.0,17
34,Simona de Silvestro,10.0,38.0,17
35,Santino Ferrucci,146.0,24.0,17
36,Oliver Askew,24.0,33.0,17
37,Kevin Magnussen,7.0,42.0,17
38,Cody Ware,21.0,35.0,17
39,Ryan Norman,10.0,39.0,17
40,Stefan Wilson,10.0,40.0,17
41,Sage Karam,53.0,31.0,17
0,Alex Palou,522.0,3.0,18
1,Alexander Rossi,294.0,13.0,18
2,Christian Lundgaard,8.0,39.0,18
3,Colton Herta,408.0,6.0,18
4,Conor Daly,254.0,16.0,18
5,Dalton Kellett,144.0,25.0,18
6,Ed Carpenter,129.0,26.0,18
7,Ed Jones,230.0,20.0,18
8,Felix Rosenqvist,173.0,22.0,18
9,Graham Rahal,353.0,8.0,18
10,Helio Castroneves,226.0,21.0,18
11,Jack Harvey,254.0,17.0,18
12,James Hinchcliffe,290.0,14.0,18
13,Jimmie Johnson,123.0,27.0,18
14,Josef Newgarden,418.0,4.0,18
15,Marcus Ericsson,401.0,7.0,18
16,Max Chilton,157.0,23.0,18
17,Patricio O'Ward,524.0,2.0,18
18,Pietro Fittipaldi,74.0,29.0,18
19,R.C. Enerson,5.0,42.0,18
20,Rinus VeeKay,337.0,9.0,18
21,Romain Grosjean,232.0,19.0,18
22,Ryan Hunter-Reay,286.0,15.0,18
23,Scott Dixon,539.0,1.0,18
24,Scott McLaughlin,296.0,12.0,18
25,Sebastien Bourdais,252.0,18.0,18
26,Simon Pagenaud,417.0,5.0,18
27,Takuma Sato,328.0,11.0,18
28,Tony Kanaan,94.0,28.0,18
29,Will Power,332.0,10.0,18
30,J.R. Hildebrand,30.0,32.0,18
31,Charlie Kimball,8.0,40.0,18
32,Marco Andretti,22.0,34.0,18
33,Juan Pablo Montoya,53.0,30.0,18
34,Simona de Silvestro,10.0,36.0,18
35,Santino Ferrucci,146.0,24.0,18
36,Oliver Askew,24.0,33.0,18
37,Kevin Magnussen,7.0,41.0,18
38,Cody Ware,21.0,35.0,18
39,Ryan Norman,10.0,37.0,18
40,Stefan Wilson,10.0,38.0,18
41,Sage Karam,53.0,31.0,18
0,Alex Palou,531.0,1.0,19
1,Alexander Rossi,333.0,11.0,19
2,Christian Lundgaard,18.0,37.0,19
3,Colton Herta,385.0,8.0,19
4,Conor Daly,280.0,15.0,19
5,Dalton Kellett,153.0,24.0,19
6,Ed Carpenter,121.0,26.0,19
7,Ed Jones,216.0,20.0,19
8,Felix Rosenqvist,165.0,23.0,19
9,Graham Rahal,379.0,9.0,19
10,Helio Castroneves,189.0,21.0,19
11,Jack Harvey,273.0,17.0,19
12,James Hinchcliffe,239.0,18.0,19
13,Jimmie Johnson,90.0,27.0,19
14,Josef Newgarden,452.0,4.0,19
15,Marcus Ericsson,391.0,7.0,19
16,Max Chilton,182.0,22.0,19
17,Patricio O'Ward,508.0,2.0,19
18,Pietro Fittipaldi,44.0,31.0,19
19,R.C. Enerson,28.0,33.0,19
20,Rinus VeeKay,433.0,5.0,19
21,Romain Grosjean,220.0,19.0,19
22,Ryan Hunter-Reay,276.0,16.0,19
23,Scott Dixon,508.0,3.0,19
24,Scott McLaughlin,281.0,14.0,19
25,Sebastien Bourdais,301.0,12.0,19
26,Simon Pagenaud,395.0,6.0,19
27,Takuma Sato,334.0,10.0,19
28,Tony Kanaan,88.0,28.0,19
29,Will Power,287.0,13.0,19
30,J.R. Hildebrand,30.0,32.0,19
31,Charlie Kimball,8.0,41.0,19
32,Marco Andretti,22.0,35.0,19
33,Juan Pablo Montoya,53.0,29.0,19
34,Simona de Silvestro,10.0,38.0,19
35,Santino Ferrucci,146.0,25.0,19
36,Oliver Askew,24.0,34.0,19
37,Kevin Magnussen,7.0,42.0,19
38,Cody Ware,21.0,36.0,19
39,Ryan Norman,10.0,39.0,19
40,Stefan Wilson,10.0,40.0,19
41,Sage Karam,53.0,30.0,19
0,Alex Palou,544.0,2.0,20
1,Alexander Rossi,275.0,13.0,20
2,Christian Lundgaard,5.0,42.0,20
3,Colton Herta,355.0,8.0,20
4,Conor Daly,232.0,19.0,20
5,Dalton Kellett,188.0,23.0,20
6,Ed Carpenter,111.0,27.0,20
7,Ed Jones,214.0,22.0,20
8,Felix Rosenqvist,251.0,17.0,20
9,Graham Rahal,399.0,7.0,20
10,Helio Castroneves,265.0,16.0,20
11,Jack Harvey,271.0,14.0,20
12,James Hinchcliffe,229.0,20.0,20
13,Jimmie Johnson,112.0,26.0,20
14,Josef Newgarden,427.0,6.0,20
15,Marcus Ericsson,431.0,5.0,20
16,Max Chilton,139.0,25.0,20
17,Patricio O'Ward,453.0,3.0,20
18,Pietro Fittipaldi,53.0,29.0,20
19,R.C. Enerson,40.0,32.0,20
20,Rinus VeeKay,347.0,9.0,20
21,Romain Grosjean,240.0,18.0,20
22,Ryan Hunter-Reay,285.0,12.0,20
23,Scott Dixon,556.0,1.0,20
24,Scott McLaughlin,269.0,15.0,20
25,Sebastien Bourdais,228.0,21.0,20
26,Simon Pagenaud,433.0,4.0,20
27,Takuma Sato,335.0,10.0,20
28,Tony Kanaan,109.0,28.0,20
29,Will Power,304.0,11.0,20
30,J.R. Hildebrand,30.0,33.0,20
31,Charlie Kimball,8.0,40.0,20
32,Marco Andretti,22.0,35.0,20
33,Juan Pablo Montoya,53.0,30.0,20
34,Simona de Silvestro,10.0,37.0,20
35,Santino Ferrucci,146.0,24.0,20
36,Oliver Askew,24.0,34.0,20
37,Kevin Magnussen,7.0,41.0,20
38,Cody Ware,21.0,36.0,20
39,Ryan Norman,10.0,38.0,20
40,Stefan Wilson,10.0,39.0,20
41,Sage Karam,53.0,31.0,20
0,Alex Palou,608.0,1.0,21
1,Alexander Rossi,318.0,10.0,21
2,Christian Lundgaard,9.0,39.0,21
3,Colton Herta,355.0,8.0,21
4,Conor Daly,222.0,20.0,21
5,Dalton Kellett,142.0,25.0,21
6,Ed Carpenter,127.0,26.0,21
7,Ed Jones,231.0,19.0,21
8,Felix Rosenqvist,203.0,21.0,21
9,Graham Rahal,442.0,6.0,21
10,Helio Castroneves,201.0,22.0,21
11,Jack Harvey,314.0,11.0,21
12,James Hinchcliffe,232.0,18.0,21
13,Jimmie Johnson,86.0,28.0,21
14,Josef Newgarden,480.0,3.0,21
15,Marcus Ericsson,452.0,5.0,21
16,Max Chilton,171.0,23.0,21
17,Patricio O'Ward,473.0,4.0,21
18,Pietro Fittipaldi,48.0,31.0,21
19,R.C. Enerson,5.0,42.0,21
20,Rinus VeeKay,345.0,9.0,21
21,Romain Grosjean,243.0,16.0,21
22,Ryan Hunter-Reay,312.0,12.0,21
23,Scott Dixon,493.0,2.0,21
24,Scott McLaughlin,280.0,15.0,21
25,Sebastien Bourdais,233.0,17.0,21
26,Simon Pagenaud,389.0,7.0,21
27,Takuma Sato,293.0,14.0,21
28,Tony Kanaan,87.0,27.0,21
29,Will Power,306.0,13.0,21
30,J.R. Hildebrand,30.0,32.0,21
31,Charlie Kimball,8.0,40.0,21
32,Marco Andretti,22.0,34.0,21
33,Juan Pablo Montoya,53.0,29.0,21
34,Simona de Silvestro,10.0,36.0,21
35,Santino Ferrucci,146.0,24.0,21
36,Oliver Askew,24.0,33.0,21
37,Kevin Magnussen,7.0,41.0,21
38,Cody Ware,21.0,35.0,21
39,Ryan Norman,10.0,37.0,21
40,Stefan Wilson,10.0,38.0,21
41,Sage Karam,53.0,30.0,21
0,Alex Palou,532.0,1.0,22
1,Alexander Rossi,263.0,13.0,22
2,Christian Lundgaard,30.0,32.0,22
3,Colton Herta,370.0,8.0,22
4,Conor Daly,220.0,20.0,22
5,Dalton Kellett,201.0,21.0,22
6,Ed Carpenter,127.0,26.0,22
7,Ed Jones,221.0,19.0,22
8,Felix Rosenqvist,168.0,24.0,22
9,Graham Rahal,397.0,7.0,22
10,Helio Castroneves,171.0,23.0,22
11,Jack Harvey,253.0,16.0,22
12,James Hinchcliffe,249.0,17.0,22
13,Jimmie Johnson,119.0,27.0,22
14,Josef Newgarden,505.0,3.0,22
15,Marcus Ericsson,417.0,6.0,22
16,Max Chilton,195.0,22.0,22
17,Patricio O'Ward,522.0,2.0,22
18,Pietro Fittipaldi,48.0,31.0,22
19,R.C. Enerson,7.0,41.0,22
20,Rinus VeeKay,342.0,10.0,22
21,Romain Grosjean,238.0,18.0,22
22,Ryan Hunter-Reay,255.0,15.0,22
23,Scott Dixon,494.0,4.0,22
24,Scott McLaughlin,262.0,14.0,22
25,Sebastien Bourdais,279.0,12.0,22
26,Simon Pagenaud,441.0,5.0,22
27,Takuma Sato,363.0,9.0,22
28,Tony Kanaan,98.0,28.0,22
29,Will Power,313.0,11.0,22
30,J.R. Hildebrand,30.0,33.0,22
31,Charlie Kimball,8.0,40.0,22
32,Marco Andretti,22.0,35.0,22
33,Juan Pablo Montoya,53.0,29.0,22
34,Simona de Silvestro,10.0,37.0,22
35,Santino Ferrucci,146.0,25.0,22
36,Oliver Askew,24.0,34.0,22
37,Kevin Magnussen,7.0,42.0,22
38,Cody Ware,21.0,36.0,22
39,Ryan Norman,10.0,38.0,22
40,Stefan Wilson,10.0,39.0,22
41,Sage Karam,53.0,30.0,22
0,Alex Palou,546.0,1.0,23
1,Alexander Rossi,294.0,13.0,23
2,Christian Lundgaard,18.0,36.0,23
3,Colton Herta,347.0,9.0,23
4,Conor Daly,222.0,19.0,23
5,Dalton Kellett,165.0,23.0,23
6,Ed Carpenter,114.0,26.0,23
7,Ed Jones,219.0,20.0,23
8,Felix Rosenqvist,174.0,22.0,23
9,Graham Rahal,453.0,5.0,23
10,Helio Castroneves,209.0,21.0,23
11,Jack Harvey,239.0,18.0,23
12,James Hinchcliffe,269.0,14.0,23
13,Jimmie Johnson,100.0,28.0,23
14,Josef Newgarden,456.0,4.0,23
15,Marcus Ericsson,416.0,7.0,23
16,Max Chilton,156.0,24.0,23
17,Patricio O'Ward,504.0,3.0,23
18,Pietro Fittipaldi,45.0,31.0,23
19,R.C. Enerson,15.0,37.0,23
20,Rinus VeeKay,329.0,11.0,23
21,Romain Grosjean,253.0,15.0,23
22,Ryan Hunter-Reay,240.0,17.0,23
23,Scott Dixon,509.0,2.0,23
24,Scott McLaughlin,301.0,12.0,23
25,Sebastien Bourdais,252.0,16.0,23
26,Simon Pagenaud,430.0,6.0,23
27,Takuma Sato,394.0,8.0,23
28,Tony Kanaan,101.0,27.0,23
29,Will Power,330.0,10.0,23
30,J.R. Hildebrand,30.0,32.0,23
31,Charlie Kimball,8.0,41.0,23
32,Marco Andretti,22.0,34.0,23
33,Juan Pablo Montoya,53.0,29.0,23
34,Simona de Silvestro,10.0,38.0,23
35,Santino Ferrucci,146.0,25.0,23
36,Oliver Askew,24.0,33.0,23
37,Kevin Magnussen,7.0,42.0,23
38,Cody Ware,21.0,35.0,23
39,Ryan Norman,10.0,39.0,23
40,Stefan Wilson,10.0,40.0,23
41,Sage Karam,53.0,30.0,23
0,Alex Palou,518.0,1.0,24
1,Alexander Rossi,337.0,11.0,24
2,Christian Lundgaard,8.0,40.0,24
3,Colton Herta,337.0,12.0,24
4,Conor Daly,212.0,20.0,24
5,Dalton Kellett,143.0,25.0,24
6,Ed Carpenter,134.0,26.0,24
7,Ed Jones,247.0,17.0,24
8,Felix Rosenqvist,212.0,21.0,24
9,Graham Rahal,387.0,7.0,24
10,Helio Castroneves,186.0,22.0,24
11,Jack Harvey,250.0,16.0,24
12,James Hinchcliffe,239.0,18.0,24
13,Jimmie Johnson,99.0,28.0,24
14,Josef Newgarden,517.0,2.0,24
15,Marcus Ericsson,440.0,4.0,24
16,Max Chilton,150.0,23.0,24
17,Patricio O'Ward,440.0,5.0,24
18,Pietro Fittipaldi,84.0,29.0,24
19,R.C. Enerson,17.0,36.0,24
20,Rinus VeeKay,396.0,6.0,24
21,Romain Grosjean,222.0,19.0,24
22,Ryan Hunter-Reay,349.0,9.0,24
23,Scott Dixon,500.0,3.0,24
24,Scott McLaughlin,298.0,14.0,24
25,Sebastien Bourdais,252.0,15.0,24
26,Simon Pagenaud,369.0,8.0,24
27,Takuma Sato,342.0,10.0,24
28,Tony Kanaan,103.0,27.0,24
29,Will Power,312.0,13.0,24
30,J.R. Hildebrand,30.0,32.0,24
31,Charlie Kimball,8.0,41.0,24
32,Marco Andretti,22.0,34.0,24
33,Juan Pablo Montoya,53.0,30.0,24
34,Simona de Silvestro,10.0,37.0,24
35,Santino Ferrucci,146.0,24.0,24
36,Oliver Askew,24.0,33.0,24
37,Kevin Magnussen,7.0,42.0,24
38,Cody Ware,21.0,35.0,24
39,Ryan Norman,10.0,38.0,24
40,Stefan Wilson,10.0,39.0,24
41,Sage Karam,53.0,31.0,24
0,Alex Palou,588.0,1.0,25
1,Alexander Rossi,311.0,11.0,25
2,Christian Lundgaard,18.0,36.0,25
3,Colton Herta,354.0,9.0,25
4,Conor Daly,248.0,17.0,25
5,Dalton Kellett,167.0,23.0,25
6,Ed Carpenter,114.0,26.0,25
7,Ed Jones,232.0,20.0,25
8,Felix Rosenqvist,282.0,14.0,25
9,Graham Rahal,399.0,7.0,25
10,Helio Castroneves,201.0,22.0,25
11,Jack Harvey,305.0,12.0,25
12,James Hinchcliffe,250.0,15.0,25
13,Jimmie Johnson,89.0,28.0,25
14,Josef Newgarden,447.0,4.0,25
15,Marcus Ericsson,422.0,5.0,25
16,Max Chilton,154.0,24.0,25
17,Patricio O'Ward,502.0,3.0,25
18,Pietro Fittipaldi,44.0,31.0,25
19,R.C. Enerson,5.0,42.0,25
20,Rinus VeeKay,412.0,6.0,25
21,Romain Grosjean,216.0,21.0,25
22,Ryan Hunter-Reay,233.0,19.0,25
23,Scott Dixon,523.0,2.0,25
24,Scott McLaughlin,249.0,16.0,25
25,Sebastien Bourdais,239.0,18.0,25
26,Simon Pagenaud,379.0,8.0,25
27,Takuma Sato,327.0,10.0,25
28,Tony Kanaan,96.0,27.0,25
29,Will Power,294.0,13.0,25
30,J.R. Hildebrand,30.0,32.0,25
31,Charlie Kimball,8.0,40.0,25
32,Marco Andretti,22.0,34.0,25
33,Juan Pablo Montoya,53.0,29.0,25
34,Simona de Silvestro,10.0,37.0,25
35,Santino Ferrucci,146.0,25.0,25
36,Oliver Askew,24.0,33.0,25
37,Kevin Magnussen,7.0,41.0,25
38,Cody Ware,21.0,35.0,25
39,Ryan Norman,10.0,38.0,25
40,Stefan Wilson,10.0,39.0,25
41,Sage Karam,53.0,30.0,25
0,Alex Palou,499.0,3.0,26
1,Alexander Rossi,263.0,17.0,26
2,Christian Lundgaard,35.0,32.0,26
3,Colton Herta,331.0,9.0,26
4,Conor Daly,271.0,14.0,26
5,Dalton Kellett,167.0,23.0,26
6,Ed Carpenter,121.0,26.0,26
7,Ed Jones,196.0,21.0,26
8,Felix Rosenqvist,193.0,22.0,26
9,Graham Rahal,463.0,4.0,26
10,Helio Castroneves,275.0,13.0,26
11,Jack Harvey,282.0,12.0,26
12,James Hinchcliffe,226.0,20.0,26
13,Jimmie Johnson,121.0,27.0,26
14,Josef Newgarden,428.0,6.0,26
15,Marcus Ericsson,457.0,5.0,26
16,Max Chilton,165.0,24.0,26
17,Patricio O'Ward,513.0,2.0,26
18,Pietro Fittipaldi,49.0,31.0,26
19,R.C. Enerson,5.0,42.0,26
20,Rinus VeeKay,386.0,8.0,26
21,Romain Grosjean,243.0,18.0,26
22,Ryan Hunter-Reay,264.0,16.0,26
23,Scott Dixon,541.0,1.0,26
24,Scott McLaughlin,268.0,15.0,26
25,Sebastien Bourdais,234.0,19.0,26
26,Simon Pagenaud,394.0,7.0,26
27,Takuma Sato,287.0,11.0,26
28,Tony Kanaan,109.0,28.0,26
29,Will Power,314.0,10.0,26
30,J.R. Hildebrand,30.0,33.0,26
31,Charlie Kimball,8.0,40.0,26
32,Marco Andretti,22.0,35.0,26
33,Juan Pablo Montoya,53.0,29.0,26
34,Simona de Silvestro,10.0,37.0,26
35,Santino Ferrucci,146.0,25.0,26
36,Oliver Askew,24.0,34.0,26
37,Kevin Magnussen,7.0,41.0,26
38,Cody Ware,21.0,36.0,26
39,Ryan Norman,10.0,38.0,26
40,Stefan Wilson,10.0,39.0,26
41,Sage Karam,53.0,30.0,26
0,Alex Palou,498.0,3.0,27
1,Alexander Rossi,289.0,14.0,27
2,Christian Lundgaard,5.0,42.0,27
3,Colton Herta,378.0,9.0,27
4,Conor Daly,269.0,16.0,27
5,Dalton Kellett,158.0,24.0,27
6,Ed Carpenter,114.0,27.0,27
7,Ed Jones,223.0,18.0,27
8,Felix Rosenqvist,181.0,22.0,27
9,Graham Rahal,402.0,6.0,27
10,Helio Castroneves,188.0,21.0,27
11,Jack Harvey,273.0,15.0,27
12,James Hinchcliffe,231.0,17.0,27
13,Jimmie Johnson,131.0,26.0,27
14,Josef Newgarden,501.0,2.0,27
15,Marcus Ericsson,436.0,5.0,27
16,Max Chilton,163.0,23.0,27
17,Patricio O'Ward,478.0,4.0,27
18,Pietro Fittipaldi,58.0,29.0,27
19,R.C. Enerson,16.0,36.0,27
20,Rinus VeeKay,399.0,7.0,27
21,Romain Grosjean,210.0,20.0,27
22,Ryan Hunter-Reay,347.0,11.0,27
23,Scott Dixon,508.0,1.0,27
24,Scott McLaughlin,291.0,13.0,27
25,Sebastien Bourdais,220.0,19.0,27
26,Simon Pagenaud,383.0,8.0,27
27,Takuma Sato,371.0,10.0,27
28,Tony Kanaan,87.0,28.0,27
29,Will Power,292.0,12.0,27
30,J.R. Hildebrand,30.0,32.0,27
31,Charlie Kimball,8.0,40.0,27
32,Marco Andretti,22.0,34.0,27
33,Juan Pablo Montoya,53.0,30.0,27
34,Simona de Silvestro,10.0,37.0,27
35,Santino Ferrucci,146.0,25.0,27
36,Oliver Askew,24.0,33.0,27
37,Kevin Magnussen,7.0,41.0,27
38,Cody Ware,21.0,35.0,27
39,Ryan Norman,10.0,38.0,27
40,Stefan Wilson,10.0,39.0,27
41,Sage Karam,53.0,31.0,27
0,Alex Palou,481.0,3.0,28
1,Alexander Rossi,272.0,13.0,28
2,Christian Lundgaard,14.0,36.0,28
3,Colton Herta,385.0,8.0,28
4,Conor Daly,220.0,20.0,28
5,Dalton Kellett,158.0,23.0,28
6,Ed Carpenter,112.0,26.0,28
7,Ed Jones,216.0,21.0,28
8,Felix Rosenqvist,185.0,22.0,28
9,Graham Rahal,376.0,9.0,28
10,Helio Castroneves,268.0,14.0,28
11,Jack Harvey,286.0,12.0,28
12,James Hinchcliffe,239.0,19.0,28
13,Jimmie Johnson,98.0,28.0,28
14,Josef Newgarden,453.0,5.0,28
15,Marcus Ericsson,493.0,2.0,28
16,Max Chilton,153.0,24.0,28
17,Patricio O'Ward,480.0,4.0,28
18,Pietro Fittipaldi,40.0,31.0,28
19,R.C. Enerson,8.0,40.0,28
20,Rinus VeeKay,386.0,7.0,28
21,Romain Grosjean,260.0,16.0,28
22,Ryan Hunter-Reay,268.0,15.0,28
23,Scott Dixon,526.0,1.0,28
24,Scott McLaughlin,248.0,18.0,28
25,Sebastien Bourdais,249.0,17.0,28
26,Simon Pagenaud,446.0,6.0,28
27,Takuma Sato,333.0,11.0,28
28,Tony Kanaan,111.0,27.0,28
29,Will Power,336.0,10.0,28
30,J.R. Hildebrand,30.0,32.0,28
31,Charlie Kimball,8.0,41.0,28
32,Marco Andretti,22.0,34.0,28
33,Juan Pablo Montoya,53.0,29.0,28
34,Simona de Silvestro,10.0,37.0,28
35,Santino Ferrucci,146.0,25.0,28
36,Oliver Askew,24.0,33.0,28
37,Kevin Magnussen,7.0,42.0,28
38,Cody Ware,21.0,35.0,28
39,Ryan Norman,10.0,38.0,28
40,Stefan Wilson,10.0,39.0,28
41,Sage Karam,53.0,30.0,28
0,Alex Palou,557.0,1.0,29
1,Alexander Rossi,391.0,9.0,29
2,Christian Lundgaard,5.0,41.0,29
3,Colton Herta,411.0,7.0,29
4,Conor Daly,230.0,19.0,29
5,Dalton Kellett,160.0,23.0,29
6,Ed Carpenter,110.0,27.0,29
7,Ed Jones,223.0,21.0,29
8,Felix Rosenqvist,161.0,22.0,29
9,Graham Rahal,402.0,8.0,29
10,Helio Castroneves,240.0,16.0,29
11,Jack Harvey,266.0,15.0,29
12,James Hinchcliffe,286.0,14.0,29
13,Jimmie Johnson,117.0,26.0,29
14,Josef Newgarden,462.0,3.0,29
15,Marcus Ericsson,456.0,4.0,29
16,Max Chilton,154.0,24.0,29
17,Patricio O'Ward,454.0,5.0,29
18,Pietro Fittipaldi,66.0,29.0,29
19,R.C. Enerson,5.0,42.0,29
20,Rinus VeeKay,317.0,11.0,29
21,Romain Grosjean,238.0,17.0,29
22,Ryan Hunter-Reay,235.0,18.0,29
23,Scott Dixon,475.0,2.0,29
24,Scott McLaughlin,290.0,13.0,29
25,Sebastien Bourdais,226.0,20.0,29
26,Simon Pagenaud,422.0,6.0,29
27,Takuma Sato,336.0,10.0,29
28,Tony Kanaan,109.0,28.0,29
29,Will Power,296.0,12.0,29
30,J.R. Hildebrand,30.0,32.0,29
31,Charlie Kimball,8.0,39.0,29
32,Marco Andretti,22.0,34.0,29
33,Juan Pablo Montoya,53.0,30.0,29
34,Simona de Silvestro,10.0,36.0,29
35,Santino Ferrucci,146.0,25.0,29
36,Oliver Askew,24.0,33.0,29
37,Kevin Magnussen,7.0,40.0,29
38,Cody Ware,21.0,35.0,29
39,Ryan Norman,10.0,37.0,29
40,Stefan Wilson,10.0,38.0,29
41,Sage Karam,53.0,31.0,29
0,Alex Palou,569.0,1.0,30
1,Alexander Rossi,253.0,14.0,30
2,Christian Lundgaard,40.0,32.0,30
3,Colton Herta,369.0,8.0,30
4,Conor Daly,245.0,16.0,30
5,Dalton Kellett,215.0,21.0,30
6,Ed Carpenter,131.0,26.0,30
7,Ed Jones,204.0,22.0,30
8,Felix Rosenqvist,179.0,24.0,30
9,Graham Rahal,441.0,6.0,30
10,Helio Castroneves,226.0,19.0,30
11,Jack Harvey,264.0,12.0,30
12,James Hinchcliffe,221.0,20.0,30
13,Jimmie Johnson,101.0,27.0,30
14,Josef Newgarden,469.0,4.0,30
15,Marcus Ericsson,472.0,3.0,30
16,Max Chilton,193.0,23.0,30
17,Patricio O'Ward,451.0,5.0,30
18,Pietro Fittipaldi,51.0,31.0,30
19,R.C. Enerson,16.0,37.0,30
20,Rinus VeeKay,325.0,9.0,30
21,Romain Grosjean,232.0,18.0,30
22,Ryan Hunter-Reay,253.0,15.0,30
23,Scott Dixon,547.0,2.0,30
24,Scott McLaughlin,258.0,13.0,30
25,Sebastien Bourdais,240.0,17.0,30
26,Simon Pagenaud,410.0,7.0,30
27,Takuma Sato,316.0,10.0,30
28,Tony Kanaan,101.0,28.0,30
29,Will Power,308.0,11.0,30
30,J.R. Hildebrand,30.0,33.0,30
31,Charlie Kimball,8.0,41.0,30
32,Marco Andretti,22.0,35.0,30
33,Juan Pablo Montoya,53.0,29.0,30
34,Simona de Silvestro,10.0,38.0,30
35,Santino Ferrucci,146.0,25.0,30
36,Oliver Askew,24.0,34.0,30
37,Kevin Magnussen,7.0,42.0,30
38,Cody Ware,21.0,36.0,30
39,Ryan Norman,10.0,39.0,30
40,Stefan Wilson,10.0,40.0,30
41,Sage Karam,53.0,30.0,30
0,Alex Palou,604.0,1.0,31
1,Alexander Rossi,290.0,13.0,31
2,Christian Lundgaard,8.0,40.0,31
3,Colton Herta,372.0,8.0,31
4,Conor Daly,222.0,18.0,31
5,Dalton Kellett,154.0,24.0,31
6,Ed Carpenter,109.0,27.0,31
7,Ed Jones,243.0,16.0,31
8,Felix Rosenqvist,221.0,19.0,31
9,Graham Rahal,411.0,6.0,31
10,Helio Castroneves,176.0,22.0,31
11,Jack Harvey,235.0,17.0,31
12,James Hinchcliffe,249.0,15.0,31
13,Jimmie Johnson,120.0,26.0,31
14,Josef Newgarden,479.0,3.0,31
15,Marcus Ericsson,445.0,5.0,31
16,Max Chilton,164.0,23.0,31
17,Patricio O'Ward,471.0,4.0,31
18,Pietro Fittipaldi,45.0,31.0,31
19,R.C. Enerson,40.0,32.0,31
20,Rinus VeeKay,327.0,11.0,31
21,Romain Grosjean,207.0,21.0,31
22,Ryan Hunter-Reay,283.0,14.0,31
23,Scott Dixon,530.0,2.0,31
24,Scott McLaughlin,299.0,12.0,31
25,Sebastien Bourdais,217.0,20.0,31
26,Simon Pagenaud,399.0,7.0,31
27,Takuma Sato,352.0,9.0,31
28,Tony Kanaan,91.0,28.0,31
29,Will Power,337.0,10.0,31
30,J.R. Hildebrand,30.0,33.0,31
31,Charlie Kimball,8.0,41.0,31
32,Marco Andretti,22.0,35.0,31
33,Juan Pablo Montoya,53.0,29.0,31
34,Simona de Silvestro,10.0,37.0,31
35,Santino Ferrucci,146.0,25.0,31
36,Oliver Askew,24.0,34.0,31
37,Kevin Magnussen,7.0,42.0,31
38,Cody Ware,21.0,36.0,31
39,Ryan Norman,10.0,38.0,31
40,Stefan Wilson,10.0,39.0,31
41,Sage Karam,53.0,30.0,31
0,Alex Palou,498.0,2.0,32
1,Alexander Rossi,334.0,10.0,32
2,Christian Lundgaard,11.0,37.0,32
3,Colton Herta,353.0,9.0,32
4,Conor Daly,218.0,20.0,32
5,Dalton Kellett,163.0,23.0,32
6,Ed Carpenter,149.0,24.0,32
7,Ed Jones,249.0,16.0,32
8,Felix Rosenqvist,182.0,22.0,32
9,Graham Rahal,403.0,8.0,32
10,Helio Castroneves,196.0,21.0,32
11,Jack Harvey,319.0,13.0,32
12,James Hinchcliffe,234.0,19.0,32
13,Jimmie Johnson,103.0,27.0,32
14,Josef Newgarden,444.0,4.0,32
15,Marcus Ericsson,426.0,6.0,32
16,Max Chilton,143.0,26.0,32
17,Patricio O'Ward,467.0,3.0,32
18,Pietro Fittipaldi,41.0,31.0,32
19,R.C. Enerson,14.0,36.0,32
20,Rinus VeeKay,430.0,5.0,32
21,Romain Grosjean,246.0,18.0,32
22,Ryan Hunter-Reay,276.0,15.0,32
23,Scott Dixon,504.0,1.0,32
24,Scott McLaughlin,289.0,14.0,32
