driver,date,year,EloRating
Josef Newgarden,2014-08-03,2014,1456.59673130839
Juan Pablo Montoya,2014-08-03,2014,1565.30857668503
Justin Wilson,2014-08-03,2014,1638.99654796383
Marco Andretti,2014-08-03,2014,1610.91013709891
Mike Conway,2014-08-03,2014,1526.09374214048
Mikhail Aleshin,2014-08-03,2014,1484.23399657269
Ryan Briscoe,2014-08-03,2014,1667.09761933367
Ryan Hunter-Reay,2014-08-03,2014,1621.67807832578
Scott Dixon,2014-08-03,2014,1803.1331691889
Sebastian Saavedra,2014-08-03,2014,1328.46739954345
Sebastien Bourdais,2014-08-03,2014,1595.2822822314
Simon Pagenaud,2014-08-03,2014,1767.13095412644
Takuma Sato,2014-08-03,2014,1341.0594686648
Tony Kanaan,2014-08-03,2014,1655.69246026199
Will Power,2014-08-03,2014,1755.66227258335
Carlos Huertas,2014-08-17,2014,1468.82280075598
Carlos Munoz,2014-08-17,2014,1515.31994769989
Charlie Kimball,2014-08-17,2014,1638.74140562592
Ed Carpenter,2014-08-17,2014,1515.29584509251
Graham Rahal,2014-08-17,2014,1528.51555766538
Helio Castroneves,2014-08-17,2014,1764.76494643904
Jack Hawksworth,2014-08-17,2014,1522.71145313647
James Hinchcliffe,2014-08-17,2014,1554.85816439085
Josef Newgarden,2014-08-17,2014,1473.36627714007
Juan Pablo Montoya,2014-08-17,2014,1585.94149680005
Justin Wilson,2014-08-17,2014,1625.23513037161
Marco Andretti,2014-08-17,2014,1607.06296974512
Mikhail Aleshin,2014-08-17,2014,1499.15226059839
Ryan Briscoe,2014-08-17,2014,1673.60980740397
Ryan Hunter-Reay,2014-08-17,2014,1599.23675758279
Scott Dixon,2014-08-17,2014,1814.85404581586
Sebastian Saavedra,2014-08-17,2014,1324.51379003819
Sebastien Bourdais,2014-08-17,2014,1596.04445812081
Simon Pagenaud,2014-08-17,2014,1773.93950433584
Takuma Sato,2014-08-17,2014,1343.11547498982
Tony Kanaan,2014-08-17,2014,1668.67968225219
Will Power,2014-08-17,2014,1769.03754681042
Carlos Huertas,2014-08-24,2014,1450.28693844517
Carlos Munoz,2014-08-24,2014,1499.99006728131
Charlie Kimball,2014-08-24,2014,1613.92529735171
Graham Rahal,2014-08-24,2014,1510.41787315453
Helio Castroneves,2014-08-24,2014,1739.4406548765
Jack Hawksworth,2014-08-24,2014,1518.60733972652
James Hinchcliffe,2014-08-24,2014,1550.40235849417
Josef Newgarden,2014-08-24,2014,1485.39055885659
Juan Pablo Montoya,2014-08-24,2014,1604.80315235015
Justin Wilson,2014-08-24,2014,1632.27428580912
Marco Andretti,2014-08-24,2014,1616.89705932939
Mike Conway,2014-08-24,2014,1525.34134790405
Mikhail Aleshin,2014-08-24,2014,1515.50932536928
Ryan Briscoe,2014-08-24,2014,1652.50716354048
Ryan Hunter-Reay,2014-08-24,2014,1624.74266322793
Scott Dixon,2014-08-24,2014,1829.48339303144
Sebastian Saavedra,2014-08-24,2014,1325.2421324618
Sebastien Bourdais,2014-08-24,2014,1594.4423826185
Simon Pagenaud,2014-08-24,2014,1790.72665543676
Takuma Sato,2014-08-24,2014,1373.09095388046
Tony Kanaan,2014-08-24,2014,1660.51605454476
Will Power,2014-08-24,2014,1759.57956216852
Carlos Huertas,2014-08-30,2014,1434.50964518836
Carlos Munoz,2014-08-30,2014,1514.51130598135
Charlie Kimball,2014-08-30,2014,1608.79004739813
Ed Carpenter,2014-08-30,2014,1540.19831101685
Graham Rahal,2014-08-30,2014,1496.70164263823
Helio Castroneves,2014-08-30,2014,1720.69947390715
Jack Hawksworth,2014-08-30,2014,1515.66682725096
James Hinchcliffe,2014-08-30,2014,1568.85218598068
Josef Newgarden,2014-08-30,2014,1488.94176135558
Juan Pablo Montoya,2014-08-30,2014,1616.966814123
Justin Wilson,2014-08-30,2014,1629.02746048536
Marco Andretti,2014-08-30,2014,1619.32644208832
Mikhail Aleshin,2014-08-30,2014,1490.46533071263
Ryan Briscoe,2014-08-30,2014,1663.19654940934
Ryan Hunter-Reay,2014-08-30,2014,1612.83352084828
Scott Dixon,2014-08-30,2014,1840.69642290163
Sebastian Saavedra,2014-08-30,2014,1323.38100646794
Sebastien Bourdais,2014-08-30,2014,1580.33288147174
Simon Pagenaud,2014-08-30,2014,1763.73509891819
Takuma Sato,2014-08-30,2014,1390.35309757377
Tony Kanaan,2014-08-30,2014,1681.48029337464
Will Power,2014-08-30,2014,1762.90559795549
Carlos Huertas,2015-03-29,2015,1413.88981950674
Carlos Munoz,2015-03-29,2015,1513.48481156332
Charlie Kimball,2015-03-29,2015,1587.36274831526
Francesco Dracone,2015-03-29,2015,1456.37682645303
Gabby Chaves,2015-03-29,2015,1494.25086530316
Graham Rahal,2015-03-29,2015,1505.42131300406
Helio Castroneves,2015-03-29,2015,1731.4526058986
Jack Hawksworth,2015-03-29,2015,1532.31579302052
James Hinchcliffe,2015-03-29,2015,1561.95081793522
James Jakes,2015-03-29,2015,1393.27884195061
Josef Newgarden,2015-03-29,2015,1495.24208118253
Juan Pablo Montoya,2015-03-29,2015,1638.55694549057
Luca Filippi,2015-03-29,2015,1445.67035862627
Marco Andretti,2015-03-29,2015,1625.05842462388
Ryan Hunter-Reay,2015-03-29,2015,1622.71966123543
Sage Karam,2015-03-29,2015,1511.4413611947
Scott Dixon,2015-03-29,2015,1824.20165521287
Sebastien Bourdais,2015-03-29,2015,1592.5039844276
Simon Pagenaud,2015-03-29,2015,1768.70389376507
Simona de Silvestro,2015-03-29,2015,1470.14362471016
Stefano Coletti,2015-03-29,2015,1487.03034406457
Takuma Sato,2015-03-29,2015,1391.04307438878
Tony Kanaan,2015-03-29,2015,1697.55330851255
Will Power,2015-03-29,2015,1774.00133014936
Carlos Huertas,2015-04-12,2015,1414.01294209831
Carlos Munoz,2015-04-12,2015,1517.50174703256
Charlie Kimball,2015-04-12,2015,1586.15774443466
Francesco Dracone,2015-04-12,2015,1438.34773752702
Gabby Chaves,2015-04-12,2015,1493.98961834402
Graham Rahal,2015-04-12,2015,1519.60164156064
Helio Castroneves,2015-04-12,2015,1746.43509214585
Jack Hawksworth,2015-04-12,2015,1502.95153486124
James Hinchcliffe,2015-04-12,2015,1592.83362234606
James Jakes,2015-04-12,2015,1426.56746671846
Josef Newgarden,2015-04-12,2015,1508.45837458681
Juan Pablo Montoya,2015-04-12,2015,1646.27427211627
Luca Filippi,2015-04-12,2015,1457.14148320382
Marco Andretti,2015-04-12,2015,1623.4124211364
Ryan Hunter-Reay,2015-04-12,2015,1601.09300657087
Sage Karam,2015-04-12,2015,1502.23561197553
Scott Dixon,2015-04-12,2015,1819.98848837893
Sebastien Bourdais,2015-04-12,2015,1566.73645280051
Simon Pagenaud,2015-04-12,2015,1737.50055826682
Simona de Silvestro,2015-04-12,2015,1497.26566476969
Stefano Coletti,2015-04-12,2015,1481.54685291472
Takuma Sato,2015-04-12,2015,1375.69804966271
Tony Kanaan,2015-04-12,2015,1704.19534668929
Will Power,2015-04-12,2015,1773.70876039366
Carlos Munoz,2015-04-19,2015,1528.50569487686
Charlie Kimball,2015-04-19,2015,1580.07035368761
Conor Daly,2015-04-19,2015,1484.99156328713
Francesco Dracone,2015-04-19,2015,1423.43833490608
Gabby Chaves,2015-04-19,2015,1489.80163030826
Graham Rahal,2015-04-19,2015,1522.07900673724
Helio Castroneves,2015-04-19,2015,1757.53545497422
Jack Hawksworth,2015-04-19,2015,1502.31360168568
James Hinchcliffe,2015-04-19,2015,1593.37225949335
James Jakes,2015-04-19,2015,1416.62990121332
Josef Newgarden,2015-04-19,2015,1519.90683648175
Juan Pablo Montoya,2015-04-19,2015,1659.54721669758
Luca Filippi,2015-04-19,2015,1437.00024527922
Marco Andretti,2015-04-19,2015,1633.1732219172
Ryan Hunter-Reay,2015-04-19,2015,1592.44383859872
Scott Dixon,2015-04-19,2015,1834.36151391702
Sebastian Saavedra,2015-04-19,2015,1337.94655685881
Sebastien Bourdais,2015-04-19,2015,1582.19087517568
Simon Pagenaud,2015-04-19,2015,1746.66305452433
Stefano Coletti,2015-04-19,2015,1461.07076021615
Takuma Sato,2015-04-19,2015,1370.30148831355
Tony Kanaan,2015-04-19,2015,1713.66225117324
Will Power,2015-04-19,2015,1747.87702385007
Carlos Munoz,2015-04-26,2015,1548.01909221753
Charlie Kimball,2015-04-26,2015,1580.34988455569
Francesco Dracone,2015-04-26,2015,1405.29046046178
Gabby Chaves,2015-04-26,2015,1486.02733465959
Graham Rahal,2015-04-26,2015,1547.22577177347
Helio Castroneves,2015-04-26,2015,1736.03589092953
Jack Hawksworth,2015-04-26,2015,1484.83992529332
James Hinchcliffe,2015-04-26,2015,1607.05254892457
James Jakes,2015-04-26,2015,1398.25385810982
Josef Newgarden,2015-04-26,2015,1544.64293359774
Juan Pablo Montoya,2015-04-26,2015,1653.40465569887
Luca Filippi,2015-04-26,2015,1445.1528355044
Marco Andretti,2015-04-26,2015,1637.42611406662
Rodolfo Gonzalez,2015-04-26,2015,1486.06873077929
Ryan Hunter-Reay,2015-04-26,2015,1611.25588573528
Sage Karam,2015-04-26,2015,1491.5805065232
Scott Dixon,2015-04-26,2015,1843.13766363899
Sebastien Bourdais,2015-04-26,2015,1588.90306637005
Simon Pagenaud,2015-04-26,2015,1743.61915911632
Stefano Coletti,2015-04-26,2015,1449.7587307145
Takuma Sato,2015-04-26,2015,1367.83680383423
Tony Kanaan,2015-04-26,2015,1702.75885846842
Will Power,2015-04-26,2015,1755.53946502943
Carlos Huertas,2015-05-09,2015,1408.90912170091
Carlos Munoz,2015-05-09,2015,1552.00595375733
Charlie Kimball,2015-05-09,2015,1600.16296508804
Francesco Dracone,2015-05-09,2015,1393.22876877392
Gabby Chaves,2015-05-09,2015,1486.09053153304
Graham Rahal,2015-05-09,2015,1578.50015727325
Helio Castroneves,2015-05-09,2015,1741.95306334287
J.R. Hildebrand,2015-05-09,2015,1537.17107352494
Jack Hawksworth,2015-05-09,2015,1463.45135763519
James Hinchcliffe,2015-05-09,2015,1609.18729569376
James Jakes,2015-05-09,2015,1394.97488461462
Josef Newgarden,2015-05-09,2015,1529.45933120532
Juan Pablo Montoya,2015-05-09,2015,1669.39424980345
Justin Wilson,2015-05-09,2015,1600.78294599488
Luca Filippi,2015-05-09,2015,1447.81311676131
Marco Andretti,2015-05-09,2015,1629.76983405077
Ryan Hunter-Reay,2015-05-09,2015,1616.55907035393
Scott Dixon,2015-05-09,2015,1833.75419739524
Sebastian Saavedra,2015-05-09,2015,1335.02857394231
Sebastien Bourdais,2015-05-09,2015,1606.94206846847
Simon Pagenaud,2015-05-09,2015,1701.38839394607
Stefano Coletti,2015-05-09,2015,1468.79536586126
Takuma Sato,2015-05-09,2015,1388.43416638299
Tony Kanaan,2015-05-09,2015,1708.49431501235
Will Power,2015-05-09,2015,1769.95950258308
Alex Tagliani,2015-05-24,2015,1489.60612010447
Bryan Clauson,2015-05-24,2015,1446.00102449162
Carlos Munoz,2015-05-24,2015,1543.6076701819
Charlie Kimball,2015-05-24,2015,1631.84536132798
Conor Daly,2015-05-24,2015,1451.00674884069
Ed Carpenter,2015-05-24,2015,1509.01558849047
Gabby Chaves,2015-05-24,2015,1499.65644780465
Graham Rahal,2015-05-24,2015,1609.79275430922
Helio Castroneves,2015-05-24,2015,1749.2059533466
J.R. Hildebrand,2015-05-24,2015,1561.60794350384
Jack Hawksworth,2015-05-24,2015,1454.65362973651
James Davison,2015-05-24,2015,1487.92724477811
James Jakes,2015-05-24,2015,1402.61483638259
Josef Newgarden,2015-05-24,2015,1549.69584079458
Juan Pablo Montoya,2015-05-24,2015,1704.40696884462
Justin Wilson,2015-05-24,2015,1581.89912988432
Marco Andretti,2015-05-24,2015,1648.85451624416
Oriol Servia,2015-05-24,2015,1619.1438165065
Pippa Mann,2015-05-24,2015,1396.2900688257
Ryan Briscoe,2015-05-24,2015,1670.41965908118
Ryan Hunter-Reay,2015-05-24,2015,1619.12752620754
Sage Karam,2015-05-24,2015,1460.44640673619
Scott Dixon,2015-05-24,2015,1841.27380611567
Sebastian Saavedra,2015-05-24,2015,1336.73013201169
Sebastien Bourdais,2015-05-24,2015,1613.16490653544
Simon Pagenaud,2015-05-24,2015,1703.50139128211
Simona de Silvestro,2015-05-24,2015,1496.52654532164
Stefano Coletti,2015-05-24,2015,1459.78321059919
Takuma Sato,2015-05-24,2015,1409.69785929571
Tony Kanaan,2015-05-24,2015,1669.66429248492
Townsend Bell,2015-05-24,2015,1526.87720444315
Tristan Vautier,2015-05-24,2015,1429.52034243307
Will Power,2015-05-24,2015,1786.63264580642
Carlos Munoz,2015-05-30,2015,1574.93579519357
Charlie Kimball,2015-05-30,2015,1607.78137087923
Conor Daly,2015-05-30,2015,1441.48262554428
Gabby Chaves,2015-05-30,2015,1491.38765063005
Graham Rahal,2015-05-30,2015,1582.53775224821
Helio Castroneves,2015-05-30,2015,1751.86459818366
Jack Hawksworth,2015-05-30,2015,1472.47694912938
James Jakes,2015-05-30,2015,1411.0512158414
Josef Newgarden,2015-05-30,2015,1562.74976923441
Juan Pablo Montoya,2015-05-30,2015,1700.34775455673
Luca Filippi,2015-05-30,2015,1462.47361614038
Marco Andretti,2015-05-30,2015,1671.50827839945
Rodolfo Gonzalez,2015-05-30,2015,1469.78202053266
Ryan Hunter-Reay,2015-05-30,2015,1616.90609941822
Sage Karam,2015-05-30,2015,1456.46971026698
Scott Dixon,2015-05-30,2015,1846.43203524712
Sebastien Bourdais,2015-05-30,2015,1603.47790557582
Simon Pagenaud,2015-05-30,2015,1716.60552513637
Stefano Coletti,2015-05-30,2015,1454.92433288317
Takuma Sato,2015-05-30,2015,1413.66540690974
Tony Kanaan,2015-05-30,2015,1648.22104814583
Tristan Vautier,2015-05-30,2015,1423.13431842642
Will Power,2015-05-30,2015,1791.81918432729
Carlos Munoz,2015-05-31,2015,1548.02421437735
Charlie Kimball,2015-05-31,2015,1610.70374284563
Conor Daly,2015-05-31,2015,1463.44641178201
Gabby Chaves,2015-05-31,2015,1504.1120763481
Graham Rahal,2015-05-31,2015,1600.07271072633
Helio Castroneves,2015-05-31,2015,1723.8197735918
Jack Hawksworth,2015-05-31,2015,1491.17292140959
James Jakes,2015-05-31,2015,1411.60262497835
Josef Newgarden,2015-05-31,2015,1537.5268310322
Juan Pablo Montoya,2015-05-31,2015,1693.26321944349
Luca Filippi,2015-05-31,2015,1457.24892581209
Marco Andretti,2015-05-31,2015,1682.56367627908
Rodolfo Gonzalez,2015-05-31,2015,1451.53490923003
Ryan Hunter-Reay,2015-05-31,2015,1626.04717823288
Sage Karam,2015-05-31,2015,1463.49473472031
Scott Dixon,2015-05-31,2015,1812.51848848238
Sebastien Bourdais,2015-05-31,2015,1630.40646096487
Simon Pagenaud,2015-05-31,2015,1704.60810362361
Stefano Coletti,2015-05-31,2015,1452.68460694883
Takuma Sato,2015-05-31,2015,1446.83217095943
Tony Kanaan,2015-05-31,2015,1644.52365166436
Tristan Vautier,2015-05-31,2015,1452.52372431443
Will Power,2015-05-31,2015,1763.30380508323
Carlos Munoz,2015-06-06,2015,1559.58367225355
Charlie Kimball,2015-06-06,2015,1622.73180062624
Ed Carpenter,2015-06-06,2015,1489.13242908405
Gabby Chaves,2015-06-06,2015,1514.82213307429
Graham Rahal,2015-06-06,2015,1588.77583931519
Helio Castroneves,2015-06-06,2015,1736.93872806334
Jack Hawksworth,2015-06-06,2015,1470.34057146969
James Jakes,2015-06-06,2015,1427.28414071544
Josef Newgarden,2015-06-06,2015,1517.5993117749
Juan Pablo Montoya,2015-06-06,2015,1704.5754861482
Marco Andretti,2015-06-06,2015,1696.9078649949
Pippa Mann,2015-06-06,2015,1393.59114044036
Ryan Briscoe,2015-06-06,2015,1679.51797917547
Ryan Hunter-Reay,2015-06-06,2015,1612.84405375784
Sage Karam,2015-06-06,2015,1470.09137927965
Scott Dixon,2015-06-06,2015,1828.91832322544
Sebastien Bourdais,2015-06-06,2015,1625.76112618029
Simon Pagenaud,2015-06-06,2015,1696.53497898124
Stefano Coletti,2015-06-06,2015,1443.97940654677
Takuma Sato,2015-06-06,2015,1443.66079212629
Tony Kanaan,2015-06-06,2015,1665.48009610753
Tristan Vautier,2015-06-06,2015,1439.51759346997
Will Power,2015-06-06,2015,1746.94118561294
Carlos Munoz,2015-06-14,2015,1536.59237214867
Charlie Kimball,2015-06-14,2015,1602.93415542194
Conor Daly,2015-06-14,2015,1469.84105425578
Gabby Chaves,2015-06-14,2015,1512.27487238489
Graham Rahal,2015-06-14,2015,1597.56225592686
Helio Castroneves,2015-06-14,2015,1750.44659657583
Jack Hawksworth,2015-06-14,2015,1469.88895540876
James Jakes,2015-06-14,2015,1411.83732208776
Josef Newgarden,2015-06-14,2015,1547.70441564372
Juan Pablo Montoya,2015-06-14,2015,1707.89485353448
Luca Filippi,2015-06-14,2015,1483.35964906164
Marco Andretti,2015-06-14,2015,1691.64927705306
Rodolfo Gonzalez,2015-06-14,2015,1444.81577939278
Ryan Hunter-Reay,2015-06-14,2015,1595.70102402619
Scott Dixon,2015-06-14,2015,1825.29453483728
Sebastian Saavedra,2015-06-14,2015,1338.24576863448
Sebastien Bourdais,2015-06-14,2015,1636.49331063114
Simon Pagenaud,2015-06-14,2015,1688.29176531519
Stefano Coletti,2015-06-14,2015,1423.83145541314
Takuma Sato,2015-06-14,2015,1451.74228746896
Tony Kanaan,2015-06-14,2015,1677.35323885616
Tristan Vautier,2015-06-14,2015,1435.20941792169
Will Power,2015-06-14,2015,1753.19312127947
Carlos Munoz,2015-06-27,2015,1541.50433150472
Charlie Kimball,2015-06-27,2015,1613.81541399525
Ed Carpenter,2015-06-27,2015,1462.91750626257
Gabby Chaves,2015-06-27,2015,1497.09435351955
Graham Rahal,2015-06-27,2015,1626.92701703611
Helio Castroneves,2015-06-27,2015,1710.88241260084
Jack Hawksworth,2015-06-27,2015,1482.27077718478
James Jakes,2015-06-27,2015,1434.48080265342
Josef Newgarden,2015-06-27,2015,1528.27890608152
Juan Pablo Montoya,2015-06-27,2015,1718.69883729485
Marco Andretti,2015-06-27,2015,1705.89394758179
Pippa Mann,2015-06-27,2015,1400.91484834039
Ryan Briscoe,2015-06-27,2015,1667.85244886171
Ryan Hunter-Reay,2015-06-27,2015,1588.49938346835
Sage Karam,2015-06-27,2015,1493.88537659331
Scott Dixon,2015-06-27,2015,1828.78438162148
Sebastien Bourdais,2015-06-27,2015,1631.70284125291
Simon Pagenaud,2015-06-27,2015,1684.28226426565
Stefano Coletti,2015-06-27,2015,1433.06125297263
Takuma Sato,2015-06-27,2015,1442.2859379795
Tony Kanaan,2015-06-27,2015,1695.67265631105
Tristan Vautier,2015-06-27,2015,1430.87222875995
Will Power,2015-06-27,2015,1727.6502337724
Carlos Munoz,2015-07-12,2015,1539.16979770276
Charlie Kimball,2015-07-12,2015,1610.69960248483
Ed Carpenter,2015-07-12,2015,1476.97878602325
Gabby Chaves,2015-07-12,2015,1506.11184431607
Graham Rahal,2015-07-12,2015,1645.45627790388
Helio Castroneves,2015-07-12,2015,1735.03817584939
Jack Hawksworth,2015-07-12,2015,1478.59041258519
James Jakes,2015-07-12,2015,1409.21464426948
Josef Newgarden,2015-07-12,2015,1540.61344111908
Juan Pablo Montoya,2015-07-12,2015,1732.60730628699
Justin Wilson,2015-07-12,2015,1570.5534787055
Marco Andretti,2015-07-12,2015,1712.66514314629
Pippa Mann,2015-07-12,2015,1383.29985399778
Ryan Briscoe,2015-07-12,2015,1636.57891612452
Ryan Hunter-Reay,2015-07-12,2015,1589.14414249146
Sage Karam,2015-07-12,2015,1476.61622572396
Scott Dixon,2015-07-12,2015,1834.73282373892
Sebastien Bourdais,2015-07-12,2015,1659.07134168996
Simon Pagenaud,2015-07-12,2015,1692.2157283711
Stefano Coletti,2015-07-12,2015,1422.78298647055
Takuma Sato,2015-07-12,2015,1445.87641742517
Tony Kanaan,2015-07-12,2015,1702.39372883194
Tristan Vautier,2015-07-12,2015,1430.93193246756
Will Power,2015-07-12,2015,1698.78428207342
Carlos Munoz,2015-07-18,2015,1561.29233340096
Charlie Kimball,2015-07-18,2015,1587.78838189785
Ed Carpenter,2015-07-18,2015,1497.93342239941
Gabby Chaves,2015-07-18,2015,1504.30590293712
Graham Rahal,2015-07-18,2015,1667.3443892715
Helio Castroneves,2015-07-18,2015,1725.10877069185
Jack Hawksworth,2015-07-18,2015,1484.78042956798
James Jakes,2015-07-18,2015,1410.44451890835
Josef Newgarden,2015-07-18,2015,1565.3917216031
Juan Pablo Montoya,2015-07-18,2015,1693.60888854291
Justin Wilson,2015-07-18,2015,1561.85433937323
Marco Andretti,2015-07-18,2015,1719.37849968755
Pippa Mann,2015-07-18,2015,1367.52571557793
Ryan Briscoe,2015-07-18,2015,1648.03393500089
Ryan Hunter-Reay,2015-07-18,2015,1618.05387138084
Sage Karam,2015-07-18,2015,1506.51803387713
Scott Dixon,2015-07-18,2015,1806.87323428554
Sebastien Bourdais,2015-07-18,2015,1667.73091081731
Simon Pagenaud,2015-07-18,2015,1679.28524121718
Stefano Coletti,2015-07-18,2015,1411.84771987552
Takuma Sato,2015-07-18,2015,1437.17525614619
Tony Kanaan,2015-07-18,2015,1670.05234722206
Tristan Vautier,2015-07-18,2015,1440.70492706133
Will Power,2015-07-18,2015,1697.09449905531
Carlos Munoz,2015-08-02,2015,1575.03695672657
Charlie Kimball,2015-08-02,2015,1557.96845352551
Gabby Chaves,2015-08-02,2015,1512.21445676326
Graham Rahal,2015-08-02,2015,1694.38117839323
Helio Castroneves,2015-08-02,2015,1708.42566967058
Jack Hawksworth,2015-08-02,2015,1500.6166705785
James Jakes,2015-08-02,2015,1411.66391437952
Josef Newgarden,2015-08-02,2015,1559.86008693998
Juan Pablo Montoya,2015-08-02,2015,1695.00375042223
Justin Wilson,2015-08-02,2015,1589.75572264574
Luca Filippi,2015-08-02,2015,1466.67677386034
Marco Andretti,2015-08-02,2015,1721.90974886948
