resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,totalEntrantPoints,totalDriverPoints,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,NTRank,NTLap,NTBestTime,Best_TSF_SPD,Best_S1,Best_I1,Best_L4,Best_L5,Best_L7,Best_L3,Best_S2A,Best_S2,Best_S2B,Best_T2_SPD,Best_S3A,Best_S3,Best_S3B,Best_S3C,Best_S3D,Best_S4,Best_I2,Best_T4_SPD,Best_S5A,Best_S5,Best_S5B,Best_S6,Best_S7A,Best_S7,Best_I3,Best_S7B,Best_T7_SPD,Best_S8,Best_L6,Best_PIC,Best_S9,Best_P1,Best_L2,Best_P2,TSF_SPD,S1,I1,L4,L5,L7,L3,S2A,S2,S2B,T2_SPD,S3A,S3,S3B,S3C,S3D,S4,I2,T4_SPD,S5A,S5,S5B,S6,S7A,S7,I3,S7B,T7_SPD,S8,L6,PIC,S9,P1,L2,P2,EntrantID,TeamID,DriverID,LastSpeed,time_stamp,Passed,Passes,BestSpeed,AverageSpeed,NTBestSpeed,T2,T4,T7,TSF
9,0,1,10,49.1408,0.6751,10,10,1:17.3896,24,1:18.2075,39,54:40.4260,Active,True,1,19,20,Green,22,Simon,Pagenaud,IndyCar,D/C/F,Veteran,Team Penske,239,239,"",10,61,0,P,0,0,-0.0001,170.384,2.6636,34.2529,76.8481,13.0689,2054.9800,81.4540,4.2024,10.6743,6.4053,171.155,7.3195,20.5992,4.3589,5.3772,3.5318,8.5522,29.0166,173.405,5.5747,11.3598,5.7309,8.8389,5.0492,8.4045,13.9864,3.3553,125.357,1.9193,4.0963,2.0209,3.5751,9.3961,26.2990,16.9029,168.281,2.6990,34.7062,"","","","",4.2993,10.8933,6.5940,164.704,7.4966,21.1139,4.4898,5.4929,3.6346,8.7735,29.3602,164.244,5.7825,11.6011,5.8186,8.9856,5.1359,8.5476,14.1411,3.4117,123.764,1.9363,"","",3.6572,"","","",15,12,658,108.174,2021-06-13T17:45:42.918220Z,11,3,109.317,100.578,,,,,
21,0,1,11,49.8008,0.6600,11,22,1:17.1270,32,1:18.2593,39,54:41.0860,Active,True,2,28,11,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,208,208,"",11,87,0,P,0,0,-0.0001,169.046,2.5631,34.0666,75.8731,12.6992,596.9200,79.0800,4.1862,10.7534,6.4382,170.125,7.3654,20.7165,4.2901,5.3797,3.5617,8.4277,28.7250,173.702,5.4509,11.2607,5.7590,8.7700,5.0349,8.4261,14.0530,3.3684,124.898,1.9360,4.3680,2.2349,3.6681,18.9838,26.8525,7.8136,167.867,2.6375,34.6488,"","","","",4.2590,10.8895,6.6305,165.151,7.4747,21.1218,4.4561,5.5406,3.6504,8.6121,29.4056,167.637,5.7150,11.7321,6.0171,9.0614,5.1381,8.5795,14.2049,3.4414,123.563,1.9462,"","",3.6792,"","","",6,25,1087,108.102,2021-06-13T17:45:42.918220Z,1,17,109.689,100.558,,,,,
2,0,0,12,1 LAPS,1 LAPS,12,3,1:16.9889,19,1:18.9196,38,53:28.2795,Active,True,2,15,23,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,249,249,"",12,59,0,P,0,0,-0.0001,173.785,2.6164,34.0740,83.3322,12.6124,607.0340,78.1444,4.1839,10.7578,6.5067,168.673,7.2793,20.6748,4.3237,5.4113,3.5783,8.4858,28.9355,170.742,5.5642,11.4015,5.8373,8.7579,4.9810,8.3461,13.9794,3.3651,124.193,1.9254,4.9895,2.3744,3.5444,9.3749,26.7991,17.4242,166.772,2.6861,35.1738,"","","","",4.4935,11.1998,6.7063,162.738,7.5969,21.2879,4.4846,5.4820,3.7244,8.7806,29.4298,164.443,5.8546,11.7417,5.8871,8.9075,5.1051,8.5528,"",3.4477,120.933,"","","","","","","",14,139,1010,107.198,2021-06-13T17:45:42.918220Z,11,3,109.886,100.203,,,,,
18,0,0,13,1 LAPS,1.3683,13,19,1:17.2286,34,1:18.7130,38,53:29.6478,Active,True,2,26,12,Green,30,Takuma,Sato,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,180,180,"",13,82,0,P,0,0,-0.0001,167.592,2.5398,34.1267,76.2804,12.6912,599.1650,78.7216,4.1521,10.6628,6.4495,170.051,7.3740,20.7997,4.2614,5.4422,3.6270,8.5968,29.1541,171.174,5.6056,11.5005,5.8394,8.8827,4.9409,8.2864,13.9282,3.3388,125.288,1.9359,4.1296,2.0116,3.6822,18.9118,26.7411,7.8281,166.230,2.6653,34.6630,"","","","",4.3009,10.8965,6.5956,164.021,7.5513,21.1012,4.3304,5.5712,3.6483,8.7443,29.5509,165.551,5.7211,11.7081,5.9870,9.0985,5.1305,8.5506,"",3.4201,123.832,"","","","","","","",20,21,543,107.479,2021-06-13T17:45:42.918220Z,2,20,109.545,100.161,,,,,
20,0,0,14,1 LAPS,4.6326,14,21,1:17.4505,26,1:18.9572,38,53:34.2804,Active,True,1,19,19,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Rookie,Team Penske,170,170,"",14,44,0,P,0,0,-0.0001,168.004,2.6523,34.2261,77.8222,13.3106,2045.8100,78.9220,4.2722,10.8633,6.5445,168.565,7.3243,20.6898,4.2970,5.4469,3.5506,8.6626,28.9101,167.984,5.5223,11.3847,5.8244,8.8265,5.0447,8.4560,14.1402,3.4113,123.250,1.9551,4.0170,1.8960,3.6241,9.4108,26.2711,8.9513,166.095,2.6909,34.9565,"","","","",4.4834,11.2490,6.7656,161.608,7.5432,21.0166,4.3647,5.4985,3.6102,8.7808,29.1981,164.343,5.6047,11.4782,5.8735,8.9391,"","","","",,"","","","","","","",2,12,2022,107.147,2021-06-13T17:45:42.918220Z,8,2,109.231,100.016,,,,"",
10,0,0,15,1 LAPS,1.9780,15,11,1:17.8084,25,1:18.6112,38,53:36.2584,Active,True,1,17,21,Green,18,Ed,Jones,IndyCar,D/H/F,Veteran,Dale Coyne Racing with Vasser Sullivan,115,115,"",15,37,0,A,0,0,-0.0001,169.818,2.6289,34.5042,79.4127,12.9811,1900.4800,79.8896,4.2246,10.7585,6.4155,170.344,7.5286,21.0280,4.3089,5.5031,3.6615,8.6179,29.1465,169.352,5.7045,11.5322,5.7903,8.8397,4.9970,8.3152,13.9545,3.3182,125.727,1.9316,4.6670,2.3877,3.5946,9.3944,28.7758,19.3814,166.840,2.6916,35.0542,"","","","",4.4503,11.1153,6.6650,163.141,7.6925,21.2473,4.3089,5.5156,3.7303,8.6652,29.3268,164.945,5.8161,11.6802,5.8641,8.9814,"","","","",,"","","","","","","",12,129,918,107.618,2021-06-13T17:45:42.918220Z,12,2,108.729,99.955,,,,"",
13,0,0,16,1 LAPS,0.4104,16,14,1:17.9036,26,1:18.5172,38,53:36.6688,Active,True,1,20,18,Green,29,James,Hinchcliffe,IndyCar,D/H/F,Veteran,Andretti Steinbrenner Autosport,101,101,"",16,89,0,P,0,0,-0.0001,167.317,2.7230,34.4677,76.9247,13.0787,2135.3200,78.5334,4.3249,10.8994,6.4189,170.786,7.3848,20.8095,4.2988,5.4265,3.5457,8.5385,29.0556,167.637,5.6710,11.4712,5.7867,8.8227,5.0665,8.4385,14.0880,3.3720,124.035,1.9420,82.5962,"",3.6568,21.9005,29.9253,8.0248,164.162,2.7573,35.1333,"","","","",4.5386,11.1920,6.6534,163.411,7.5687,21.1840,4.3800,5.6166,3.6187,8.6804,29.3667,165.483,5.7698,11.7070,5.9372,8.9793,"","","","",,"","","","","","","",19,3,480,107.747,2021-06-13T17:45:42.918220Z,7,2,108.596,99.942,,,,"",
7,0,0,17,1 LAPS,0.7349,17,8,1:17.0023,13,1:18.7007,38,53:37.4037,Active,True,2,25,13,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,162,115,"",17,65,0,P,0,0,-0.0001,170.739,2.5616,34.0458,77.0595,12.6591,1257.0400,78.3142,4.1836,10.7712,6.4849,169.142,7.2609,20.6080,4.3303,5.4383,3.5226,8.5569,28.8713,172.741,5.5453,11.3502,5.8049,8.8316,5.0181,8.3914,14.0551,3.3688,124.579,1.9317,4.5378,2.2881,3.5841,9.3818,26.9255,17.5437,166.772,2.6687,35.0631,"","","","",4.3360,10.9554,6.6194,165.048,7.6555,21.4390,4.4545,5.6327,3.6963,8.7403,29.3117,166.673,5.6681,11.5840,5.9159,8.9874,"","","","",,"","","","","","","",13,139,580,107.496,2021-06-13T17:45:42.918220Z,5,15,109.867,99.919,,,,"",
6,0,0,18,1 LAPS,0.5716,18,7,1:17.4354,31,1:18.6139,38,53:37.9753,Active,True,1,16,22,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,140,140,"",18,80,0,P,0,0,-0.0001,167.454,2.6542,34.3420,81.0838,12.8812,1823.9600,79.0153,4.2247,10.6632,6.4385,168.028,7.3529,20.7633,4.3051,5.4095,3.5892,8.3472,29.0545,170.957,5.6646,11.4776,5.8130,8.7772,5.0252,8.3895,14.0087,3.3643,125.265,1.9318,4.7264,2.4240,3.6451,32.6728,40.8982,8.2254,166.840,2.7789,35.1773,"","","","",4.3976,11.1388,6.7412,161.806,7.5538,21.2596,4.4293,5.5716,3.7049,8.6679,29.2687,165.787,5.7254,11.5921,5.8667,9.0087,"","","","",,"","","","","","","",17,3,522,107.615,2021-06-13T17:45:42.918220Z,12,6,109.252,99.901,,,,"",
12,0,0,19,1 LAPS,3.1638,19,13,1:17.5308,24,1:19.2075,38,53:41.1391,Active,True,2,20,18,Green,14,Sebastien,Bourdais,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,119,119,"",19,90,0,P,0,0,-0.0001,169.466,2.5929,34.3407,76.6259,13.0134,608.1890,78.3865,4.2978,10.8298,6.4490,172.124,7.3292,20.7513,4.2925,5.4747,3.5828,8.3908,29.0405,173.628,5.6598,11.4898,5.8300,8.8523,4.9753,8.3377,13.9623,3.3624,124.715,1.9413,6.7704,3.1788,3.6607,19.5532,27.3926,7.8044,165.758,2.7231,35.0084,"","","","",4.4116,11.0407,6.6291,163.715,7.4186,21.2446,4.4325,5.7317,3.6618,8.6584,"",167.050,5.7901,11.7309,5.9408,"","","","","",,"","","","","","","",10,2,371,106.808,2021-06-13T17:45:42.918220Z,10,6,109.118,99.803,,,,"",
24,0,0,20,1 LAPS,1.3064,20,25,1:17.6158,32,1:18.2382,38,53:42.4455,Active,True,1,20,18,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,120,41,"",20,13,0,P,0,0,-0.0001,170.810,2.5940,34.4376,78.7935,12.9968,2125.4000,80.3652,4.1975,10.7832,6.5246,169.215,7.4934,20.8937,4.2792,5.4093,3.5610,8.5514,28.9974,170.169,5.5807,11.4414,5.8222,8.8048,4.9461,8.3872,14.0901,3.4278,123.205,1.9357,84.4401,"",3.5950,19.6898,27.5059,7.8161,166.230,2.7216,34.7929,"","","","",4.3314,10.9599,6.6285,164.259,7.5887,21.1114,4.3657,5.4608,3.6962,8.7802,"",164.677,5.7507,11.6094,5.8587,"","","","","",,"","","","","","","",21,25,2031,108.131,2021-06-13T17:45:42.918220Z,7,3,108.998,99.763,,,,"",
22,0,0,21,1 LAPS,1.6097,21,23,1:17.2889,35,1:17.7600,38,53:44.0552,Active,True,2,18,20,Green,7,Oliver,Askew,IndyCar,D/C/F,Veteran,Arrow McLaren SP,96,9,"",21,108,0,P,0,0,-0.0001,170.171,2.6572,34.1571,79.5205,12.8650,597.7860,79.5442,4.2478,10.8583,6.5572,167.211,7.3832,20.6040,4.2830,5.3195,3.4979,8.6702,29.0417,167.291,5.5724,11.3633,5.7909,8.9262,4.9705,8.3500,14.0220,3.3712,125.013,1.9451,5.1126,2.6545,3.6540,9.5060,26.9869,7.8586,164.360,2.6936,34.4794,"","","","",4.2761,10.8665,6.5904,163.377,7.4537,20.9193,4.3642,5.5083,3.5931,8.7398,"",164.878,5.6264,11.5180,5.8916,"","","","","",,"","","","","","","",5,24,920,108.796,2021-06-13T17:45:42.918220Z,10,3,109.459,99.713,,,,"",
4,0,0,22,1 LAPS,4.8986,22,5,1:17.2724,35,1:17.9932,38,53:48.9538,Active,True,3,32,6,Green,51,Romain,Grosjean,IndyCar,D/H/F,Rookie,Dale Coyne Racing w/Rick Ware Racing,131,97,"",22,45,0,P,0,0,-0.0001,170.526,2.5535,34.2751,77.2853,12.5933,610.7710,78.5348,4.2511,10.7945,6.4657,168.745,7.3525,20.7345,4.2991,5.4134,3.6133,8.4456,29.0072,173.183,5.5541,11.3577,5.7984,8.8424,5.0101,8.3372,13.8411,3.3268,126.591,1.9012,4.2344,2.0986,3.6027,9.3447,17.1902,7.8191,166.162,2.6368,34.6689,"","","","",4.4534,11.1986,6.7452,161.839,7.4311,20.8335,4.2991,5.4731,3.6302,8.7318,"",165.247,5.6742,"","","","","","","",,"","","","","","","",22,129,2047,108.471,2021-06-13T17:45:42.918220Z,9,5,109.483,99.562,,,,"",
17,0,1,23,1 LAPS,34.2114,23,18,1:17.0958,32,1:17.7163,38,54:23.1652,Active,True,3,28,10,Green,60,Jack,Harvey,IndyCar,D/H/F,Veteran,Meyer Shank Racing,142,142,"",23,52,0,P,0,0,-0.0001,171.168,2.6702,34.1821,75.9844,12.6428,102.9640,80.1061,4.1516,10.6433,6.4294,170.786,7.3491,20.7675,4.3175,5.5135,3.5410,8.4040,28.7778,173.294,5.5533,11.3592,5.8059,8.7830,4.9897,8.3540,13.8556,3.3238,127.134,1.8905,4.2598,2.1085,3.5944,9.3566,27.4464,8.1407,169.677,2.8004,"","","","","",4.2527,10.8215,6.5688,164.191,"","","","","","","",,"","","","","","","","",,"","","","","","","",24,148,850,108.857,2021-06-13T17:45:42.918220Z,10,18,109.734,98.518,,,"","",
14,0,1,24,2 LAPS,1 LAPS,24,15,1:17.4953,31,1:18.1041,37,53:53.4055,Active,True,2,26,11,Green,59,Max,Chilton,IndyCar,D/C/F,Veteran,Carlin,57,42,"",24,84,0,P,0,0,-0.0001,167.798,2.6979,34.3648,77.9547,13.4000,623.0390,82.4067,4.2474,10.9007,6.5708,169.759,7.3276,20.7645,4.3826,5.3954,3.5056,8.5159,29.0325,168.893,5.6044,11.4558,5.8289,8.8143,5.0510,8.4728,14.0980,3.3784,123.787,1.9220,4.5407,2.3110,3.6564,19.8775,27.6532,7.7590,151.459,2.8521,34.7331,"","","","",4.3167,10.9085,6.5918,160.689,7.5796,20.9725,4.4034,5.4839,3.5056,8.7262,"",164.744,5.6655,"","","","","","","",,"","","","","","","",23,147,922,108.317,2021-06-13T17:45:42.918220Z,11,15,109.168,96.808,,,,"",
23,0,1,25,9 LAPS,7 LAPS,25,24,1:18.0367,30,1:18.0367,30,54:21.0786,Active,True,1,18,12,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,79,79,"",25,80,0,P,4,34,1:18.0367,167.592,2.7061,34.6142,80.2783,13.8506,1972.2000,82.3607,4.2564,10.9137,6.5636,166.788,7.3962,20.8268,4.3476,5.4456,3.5756,8.6493,29.2068,167.741,5.6092,11.5008,5.8822,8.9268,5.0787,8.4944,14.1743,3.4135,122.299,1.9493,4.6712,2.3672,3.6892,18.9115,27.0874,8.1759,165.825,2.7415,"","","","","",4.3896,13.7002,9.3106,101.243,"","","","","","","",,"","","","","","","","",,"","","","","","","",3,2,719,108.411,2021-06-13T17:45:42.918220Z,14,1,108.411,77.827,108.411,,"","",
0,0,1,1,0.0000,0.0000,1,1,1:16.4465,27,1:17.2260,40,55:08.5112,Active,True,1,20,20,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,258,258,"",1,137,0,P,1,29,1:16.4465,167.936,2.6208,33.7867,75.9564,13.5679,2111.9600,79.9717,4.1895,10.7650,6.5755,165.255,7.3026,20.3545,4.2401,5.3356,3.4762,8.7118,28.7481,165.720,5.5367,11.2927,5.7336,8.7162,4.9272,8.2589,13.9117,3.3286,124.852,1.9331,4.2769,2.0968,3.6676,9.4187,26.2806,16.8619,167.660,2.6250,34.2744,"","","","",4.3020,10.9593,6.6573,164.157,7.4204,20.6901,4.3123,5.4136,3.5438,"","",,"","","","","","","","",,"","","","","","","",1,12,606,109.549,2021-06-13T17:46:43.945081Z,7,2,110.666,102.282,110.666,,"","",
1,0,1,2,7.8706,7.8706,2,2,1:16.5455,25,1:17.1422,40,55:16.3818,Active,True,1,20,20,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,210,210,"",2,121,0,P,2,35,1:16.7076,167.044,2.5905,33.9547,76.8040,12.5991,2124.9400,78.0674,4.1674,10.7232,6.5413,165.358,7.2386,20.5025,4.2481,5.4095,3.5446,8.5538,28.6607,165.686,5.5143,11.2656,5.7348,8.6671,4.9485,8.2106,13.8258,3.2575,126.779,1.9192,4.9855,2.5446,3.6627,9.6200,27.2586,17.6386,167.044,2.6621,"","","","","",4.2899,10.9232,6.6333,163.377,7.4039,"",4.3123,"","","","",,"","","","","","","","",,"","","","","","","",16,3,879,109.668,2021-06-13T17:46:43.945081Z,6,1,110.522,102.039,110.289,,"","",
3,0,1,3,15.7005,7.8299,3,4,1:16.4010,27,1:17.3545,40,55:24.2117,Active,True,1,20,20,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,298,298,"",3,88,0,P,0,0,-0.0001,168.558,2.5748,33.7854,76.7635,13.2334,2123.6600,79.1667,4.1808,10.6631,6.4823,166.018,7.2765,20.4935,4.2727,5.3646,3.5370,8.5889,28.6276,166.844,5.4890,11.2483,5.7293,8.7281,4.9641,8.3382,13.9378,3.3741,125.311,1.9150,4.7166,2.3364,3.6468,9.3393,26.5379,17.1986,167.798,2.6408,"","","","","",4.3155,10.9028,6.5873,164.328,"","","","","","","",,"","","","","","","","",,"","","","","","","",8,25,2018,109.367,2021-06-13T17:46:43.945081Z,5,1,110.732,101.799,,,"","",
8,0,1,4,18.1481,2.4476,4,9,1:16.6988,30,1:17.6171,40,55:26.6593,Active,True,1,20,20,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,211,211,"",4,113,0,P,0,0,-0.0001,168.628,2.5260,33.7300,77.7662,12.9472,2119.0500,80.0935,4.1393,10.6834,6.5441,165.670,7.3133,20.4519,4.2838,5.3112,3.4962,8.5069,28.9724,172.778,5.5644,11.3608,5.7796,8.8367,4.9794,8.3458,13.9620,3.3480,124.875,1.9258,4.6251,1755.1400,3.6341,9.3955,25.9096,16.5141,166.568,2.6107,"","","","","",4.2945,10.9484,6.6539,164.123,"","","","","","","",,"","","","","","","","",,"","","","","","","",11,21,400,108.997,2021-06-13T17:46:43.945081Z,2,2,110.302,101.724,,,"","",
5,0,1,5,31.9513,13.8032,5,6,1:16.7874,29,1:18.1080,40,55:40.4625,Active,True,1,19,21,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,267,267,"",5,86,0,P,0,0,-0.0001,166.772,2.6435,33.8079,77.5682,13.5974,2049.2500,79.0506,4.1784,10.6558,6.4407,170.491,7.3017,20.4710,4.2580,5.3622,3.5395,8.3683,28.8168,172.851,5.5349,11.2706,5.7357,8.7656,4.9855,8.3477,14.0265,3.3622,124.647,1.9362,4.2945,2.1327,3.6902,18.5212,26.3429,7.8217,165.289,2.6520,"","","","","","","","",,"","","","","","","",,"","","","","","","","",,"","","","","","","",7,25,326,108.312,2021-06-13T17:46:43.945081Z,1,17,110.174,101.303,,"","","",
15,0,0,6,34.5411,2.5898,6,16,1:17.0989,28,1:18.2747,40,55:43.0523,Active,True,1,20,20,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,276,276,"",6,91,0,P,0,0,-0.0001,169.116,2.7012,34.2962,76.2126,12.9419,2121.2500,78.4817,4.1202,10.6570,6.4898,165.740,7.4547,20.8656,4.2803,5.4509,3.6174,8.4851,28.7328,168.929,5.5309,11.3298,5.7222,8.6264,5.0602,8.3743,14.0288,3.3110,126.216,1.9192,81.8224,"",3.5804,18.5156,26.3212,7.8056,163.636,2.7567,35.0011,"","","","",4.2581,10.8529,6.5948,164.123,7.5191,21.3915,4.4374,5.6930,3.7420,8.6974,29.2372,163.548,5.7830,11.7418,5.9588,8.7980,5.1222,8.4483,14.0364,3.3261,126.216,1.9192,"","",3.6689,"","","",4,24,852,108.081,2021-06-13T17:46:43.945081Z,,7,109.729,101.225,,,,,
19,0,0,7,1 LAPS,7.5041,7,20,1:16.6255,25,1:17.7801,39,54:32.2817,Active,True,1,26,13,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,167,167,"",7,71,0,P,0,0,-0.0001,167.660,2.5760,33.8292,75.5041,12.4824,2582.4300,79.0915,4.1736,10.6790,6.4555,166.858,7.2218,20.4829,4.2665,5.3837,3.4777,8.5497,28.8067,170.026,5.5651,11.3641,5.7990,8.7225,4.8914,8.2345,13.9384,3.3431,123.205,1.9547,4.1374,2.0111,3.6868,9.4457,26.7230,8.5599,165.023,2.5997,34.6048,"","","","",4.3347,11.0043,6.6696,162.471,7.4568,21.0008,4.4561,5.5239,3.5640,8.7889,29.1611,164.177,5.6307,11.5067,5.8760,8.8655,5.0302,"","","",,"","","","","","","",9,12,461,108.768,2021-06-13T17:46:43.945081Z,1,12,110.407,100.829,,,,"",
11,0,0,8,1 LAPS,4.2930,8,12,1:17.4525,26,1:17.8801,39,54:36.5747,Active,True,1,19,20,Green,45,Santino,Ferrucci,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,109,109,"",8,92,0,P,0,0,-0.0001,170.242,2.5776,34.5502,77.8336,13.2394,2049.0100,78.4055,4.2768,10.8276,6.4520,169.287,7.3806,20.9812,4.3208,5.5153,3.5807,8.7021,29.0897,168.123,5.5795,11.4753,5.8577,8.8316,4.9732,8.2772,13.7980,3.3040,125.727,1.9132,4.5959,2.2929,3.6013,20.9835,28.7807,7.7972,166.636,2.6310,34.5873,"","","","",4.3527,10.9289,6.5762,164.533,7.4670,21.0274,4.3920,5.5594,3.6090,8.7380,29.1703,165.720,5.6324,11.4951,5.8627,8.9372,"","","","",,"","","","","","","",34,21,1064,108.629,2021-06-13T17:46:43.945081Z,7,3,109.228,100.697,,,,"",
16,0,0,9,1 LAPS,3.1762,9,17,1:17.1414,19,1:18.4587,39,54:39.7509,Active,True,1,16,23,Green,28,Ryan,Hunter-Reay,IndyCar,D/H/F,Veteran,Andretti Autosport,125,125,"",9,75,0,P,3,22,1:17.1414,168.143,2.6401,34.2759,80.1478,12.7645,1812.2100,77.9469,4.1619,10.6135,6.4183,168.925,7.3793,20.8491,4.3228,5.4131,3.5742,8.4909,28.8627,168.858,5.5642,11.3373,5.7731,8.7428,5.0036,8.3272,13.8980,3.3039,126.380,1.9098,4.6158,2.2768,3.6489,19.4463,27.2319,7.7856,163.833,2.6726,34.7295,"","","","",4.3600,11.0994,6.7394,161.278,7.6206,20.9575,4.3228,5.4131,3.6010,8.8162,"",162.500,5.6828,11.4686,5.7858,"","","","","",,"","","","","","","",18,3,442,107.827,2021-06-13T17:46:43.945081Z,7,4,109.669,100.599,109.669,,,"",
9,0,0,10,1 LAPS,0.6751,10,10,1:17.3896,24,1:18.2075,39,54:40.4260,Active,True,1,19,20,Green,22,Simon,Pagenaud,IndyCar,D/C/F,Veteran,Team Penske,239,239,"",10,61,0,P,0,0,-0.0001,170.384,2.6636,34.2529,76.8481,13.0689,2054.9800,81.4540,4.2024,10.6743,6.4053,171.155,7.3195,20.5992,4.3589,5.3772,3.5318,8.5522,29.0166,173.405,5.5747,11.3598,5.7309,8.8389,5.0492,8.4045,13.9864,3.3553,125.357,1.9193,4.0963,2.0209,3.5751,9.3961,26.2990,16.9029,168.281,2.6759,34.7038,"","","","",4.3077,10.8379,6.5302,165.948,7.5295,21.1900,4.5136,5.5176,3.6293,8.7445,"",163.351,5.7381,11.5776,5.8395,"","","","","",,"","","","","","","",15,12,658,108.174,2021-06-13T17:46:43.945081Z,11,3,109.317,100.578,,,,"",
21,0,0,11,1 LAPS,0.6600,11,22,1:17.1270,32,1:18.2593,39,54:41.0860,Active,True,2,28,11,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,208,208,"",11,87,0,P,0,0,-0.0001,169.046,2.5631,34.0666,75.8731,12.6992,596.9200,79.0800,4.1862,10.7534,6.4382,170.125,7.3654,20.7165,4.2901,5.3797,3.5617,8.4277,28.7250,173.702,5.4509,11.2607,5.7590,8.7700,5.0349,8.4261,14.0530,3.3684,124.898,1.9360,4.3680,2.2349,3.6681,18.9838,26.8525,7.8136,167.867,2.6751,34.6791,"","","","",4.3025,10.9043,6.6018,164.876,7.4846,21.0997,4.4015,5.5625,3.6511,8.5949,"",167.845,5.6708,11.6993,6.0285,"","","","","",,"","","","","","","",6,25,1087,108.102,2021-06-13T17:46:43.945081Z,1,17,109.689,100.558,,,,"",
2,0,0,12,1 LAPS,6.0211,12,3,1:16.9889,19,1:18.8276,39,54:47.1071,Active,True,2,15,24,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,249,249,"",12,59,0,P,0,0,-0.0001,173.785,2.6164,34.0740,83.3322,12.6124,607.0340,78.1444,4.1839,10.7578,6.5067,168.673,7.2793,20.6748,4.3237,5.4113,3.5783,8.4858,28.9355,170.742,5.5642,11.4015,5.8373,8.7579,4.9810,8.3461,13.9794,3.3651,124.193,1.9254,4.9895,2.3744,3.5444,9.3749,26.7991,17.4242,166.162,2.7539,35.3011,"","","","",4.5464,11.2818,6.7354,162.873,7.7197,21.2654,4.4437,5.4507,3.6513,8.6997,"",165.214,5.8365,11.8540,6.0175,"","","","","",,"","","","","","","",14,139,1010,107.323,2021-06-13T17:46:43.945081Z,11,3,109.886,100.374,,,,"",
18,0,0,13,1 LAPS,0.9450,13,19,1:17.2286,34,1:18.4043,39,54:48.0521,Active,True,2,26,13,Green,30,Takuma,Sato,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,180,180,"",13,82,0,P,0,0,-0.0001,167.592,2.5398,34.1267,76.2804,12.6912,599.1650,78.7216,4.1521,10.6628,6.4495,170.051,7.3740,20.7997,4.2614,5.4422,3.6270,8.5968,29.1541,171.174,5.6056,11.5005,5.8394,8.8827,4.9409,8.2864,13.9282,3.3388,125.288,1.9359,4.1296,2.0116,3.6822,18.9118,26.7411,7.8281,166.704,2.7035,34.9950,"","","","",4.2911,10.9253,6.6342,164.294,7.6084,21.3662,4.4102,5.6048,3.7428,8.6973,"",165.686,5.6602,"","","","","","","",,"","","","","","","",20,21,543,107.902,2021-06-13T17:46:43.945081Z,2,20,109.545,100.345,,,,"",
20,0,0,14,1 LAPS,4.6994,14,21,1:17.4505,26,1:18.4711,39,54:52.7515,Active,True,1,19,20,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Rookie,Team Penske,170,170,"",14,44,0,P,0,0,-0.0001,168.004,2.6523,34.2261,77.8222,13.3106,2045.8100,78.9220,4.2722,10.8633,6.5445,168.565,7.3243,20.6898,4.2970,5.4469,3.5506,8.6626,28.9101,167.984,5.5223,11.3847,5.8244,8.8265,5.0447,8.4560,14.1402,3.4113,123.250,1.9551,4.0170,1.8960,3.6241,9.4108,26.2711,8.9513,165.893,2.6733,35.0416,"","","","",4.4924,11.2111,6.7187,162.538,7.5655,21.1572,4.3678,5.5546,3.6693,8.7685,"",165.113,5.6238,"","","","","","","",,"","","","","","","",2,12,2022,107.810,2021-06-13T17:46:43.945081Z,8,2,109.231,100.202,,,,"",
