resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,NTRank,NTLap,NTBestTime,Best_S7,Best_L6,Best_I3,Best_S8,Best_P1,Best_L2,Best_S1,Best_I1,Best_L4,Best_P2,Best_S2,Best_L5,Best_L7,Best_L3,Best_S3,Best_T3,Best_S4A,Best_S4,Best_S4B,Best_S5A,Best_S5,Best_I2,Best_S5B,Best_T5,Best_S6A,Best_S6,Best_S6B,S7,L6,I3,S8,P1,L2,S1,I1,L4,P2,S2,L5,L7,L3,S3,T3,S4A,S4,S4B,S5A,S5,I2,S5B,T5,S6A,S6,S6B,EntrantID,TeamID,DriverID,time_stamp,Best_T3_SPD,T3_SPD,Best_T5_SPD,T5_SPD,BestSpeed,LastSpeed,AverageSpeed,NTBestSpeed
33,0,0,20,1.1092,0.2339,20,8,1:01.7685,5,1:06.3884,6,7:46.7510,Active,True,0,0,6,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",16,0,0,P,0,0,-0.0001,8.4570,"",12.6408,4.1663,"","",2.8650,28.4318,"","",6.2204,5.0383,"",77.4087,6.4326,,4.6205,12.9138,8.2933,3.7550,10.4069,20.4873,6.6208,,5.0440,10.0524,5.0084,8.4570,"",12.6533,4.1963,"","",2.8650,28.4318,"","",6.2204,"","","",6.4326,,4.6205,12.9138,8.2933,"","","","","","","","",7,25,1087,2022-02-26T14:08:33.729229Z,157.343,157.343,156.440,,104.908,97.607,83.299,
32,0,1,21,1.1425,0.0333,21,7,1:01.8018,4,1:03.6694,5,8:27.4266,Active,True,0,0,5,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",20,0,0,P,0,0,-0.0001,8.5401,"",12.6988,4.1530,"","",2.8597,28.6596,"",10.5996,6.1711,4.6573,"",72.5902,6.4416,,4.6710,13.0895,8.4185,3.7638,10.4129,20.4328,6.6363,,5.0272,10.0199,4.9927,8.5676,"",12.7701,4.2025,"","",2.8624,28.6733,"","",6.2757,"","","",6.4457,,4.6710,13.0895,8.4185,3.7638,11.0517,22.2260,7.2879,,6.1522,11.1743,5.0221,6,24,963,2022-02-26T14:08:33.729229Z,158.042,158.042,157.071,111.317,104.851,101.776,63.852,
40,0,7,22,1.3002,0.1577,22,15,1:01.9595,5,1:01.9595,5,6:59.4998,In Pit,False,0,0,5,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",13,0,0,P,0,0,-0.0001,8.4853,10.6327,12.6549,4.1696,"","",2.8544,28.6579,59.9373,11.0542,6.1764,5.1965,414.1780,89.0212,6.5339,,4.6516,13.0926,8.4176,3.7689,10.4413,20.5383,6.6588,,5.0658,10.0970,5.0312,"","","","","","","","","","","","","","","","","","","","","","","","","","","",15,139,580,2022-02-26T14:08:33.729229Z,156.112,,157.161,,104.584,104.584,77.235,
48,0,0,23,1.4002,0.1000,23,23,1:02.0595,4,1:02.3783,5,7:38.8651,Active,True,0,0,5,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",18,0,0,P,0,0,-0.0001,8.6550,"",12.8065,4.1509,"","",2.8658,28.6275,"",10.5495,6.2561,4.7337,"",67.9063,6.4846,,4.5196,12.9836,8.3585,3.8401,10.4624,20.4820,6.5979,,4.9196,9.9808,5.0455,8.6707,"",12.8395,4.1688,"","",2.8986,28.6275,"","",6.2607,"","","",6.4846,,4.6251,12.9836,8.3585,3.8401,"","",6.6718,"","","","",23,25,2031,2022-02-26T14:08:33.729229Z,157.343,155.607,157.101,,104.416,103.882,70.609,
45,0,0,24,1.4589,0.0587,24,20,1:02.1182,3,1:05.6631,6,7:55.4232,Active,True,0,0,6,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,"",22,0,0,P,0,0,-0.0001,8.4752,"",12.6442,4.1650,"","",2.8575,28.2786,"",10.5361,6.1033,4.2790,"",80.1895,6.4689,,4.4955,12.8440,8.2812,3.7233,10.4149,20.5231,6.6873,,5.0024,10.0123,5.0099,8.4752,"",12.6884,4.2132,"","",2.8733,"","","",6.2426,"","","",6.4829,,4.4955,"","","","","","","","","","",20,3,2020,2022-02-26T14:08:33.729229Z,156.112,156.082,155.548,,104.317,98.686,81.780,
39,0,1,25,1.8895,0.4306,25,14,1:02.5488,6,1:02.5488,6,8:24.7016,Active,True,0,0,6,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,"",24,0,0,P,0,0,-0.0001,8.5750,"",12.7441,4.1465,"","",2.8601,28.9141,"",10.8737,6.2305,5.4786,"",82.1706,6.4965,,4.6217,13.1145,8.3988,3.8022,10.4469,20.3901,6.6447,,4.9938,9.9432,4.9494,8.6025,"",12.7490,4.1465,"","",2.8601,29.4097,"","",6.6165,"","","",6.8056,,4.7287,13.1275,8.3988,3.8022,10.4469,20.3901,6.6447,,4.9938,9.9432,4.9494,14,129,1014,2022-02-26T14:08:33.729229Z,156.560,151.347,156.410,156.350,103.599,103.599,77.036,
35,0,1,26,2.5313,0.6418,26,10,1:03.1906,6,1:03.1906,6,8:23.7037,Active,True,0,0,6,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",25,0,0,P,0,0,-0.0001,8.7411,"",12.9053,4.1544,"","",2.8929,29.3343,"",10.6040,6.3730,4.9554,"",91.4802,6.7257,,4.7649,13.3427,8.5778,3.9355,10.5693,20.9280,6.6338,,5.2496,10.3587,5.1091,8.7701,"",12.9283,4.1582,"","",2.8929,29.3343,"","",6.3730,"","","",6.7257,,4.7649,13.3427,8.5778,3.9355,10.5693,20.9280,6.6338,,5.2496,10.3587,5.1091,10,1,596,2022-02-26T14:08:33.729229Z,154.025,154.025,156.830,156.830,102.547,102.547,77.188,
50,0,7,1,0.0000,0.0000,1,25,1:00.6593,5,1:02.9697,6,7:56.5242,In Pit,False,0,0,6,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",1,0,0,P,0,0,-0.0001,8.2868,10.1437,12.4103,4.1235,13.6648,"",2.8580,28.1056,60.4992,"",6.0830,5.0216,472.6530,89.0379,6.4023,,4.5680,12.7611,8.1931,3.7172,10.2915,20.0992,6.5743,,4.8416,9.8077,4.9661,"","","","","","","","","","","","","","","","","","","","","","","","","","","",25,148,658,2022-02-26T14:09:09.422782Z,156.860,,156.890,,106.826,102.907,81.591,
36,0,7,2,0.0605,0.0605,2,11,1:00.7198,5,1:00.9501,7,8:49.7078,In Pit,False,0,0,7,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,"",2,0,0,P,0,0,-0.0001,8.3325,9.6301,12.4393,4.0976,"","",2.8381,28.0152,58.1012,"",6.0423,4.9469,527.5390,84.6432,6.4167,,4.5088,12.6782,8.1647,3.7002,10.3003,20.2653,6.6001,,4.9540,9.9311,4.9412,"","","","","","","","","","","","","","","","","","","","","","","","","","","",11,12,461,2022-02-26T14:09:09.422782Z,158.716,,158.103,,106.720,106.316,85.632,
37,0,7,3,0.0733,0.0128,3,12,1:00.7326,5,1:01.0060,6,8:02.0536,In Pit,False,0,0,6,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",3,0,0,P,0,0,-0.0001,8.3828,9.8909,12.5128,4.1300,"","",2.8386,28.1369,58.3350,11.4711,6.0485,4.7044,474.3360,88.9992,6.4443,,4.5915,12.7589,8.1607,3.6807,10.2929,20.0829,6.6122,,4.8429,9.7517,4.9088,"","","","","","","","","","","","","","","","","","","","","","","","","","","",12,2,954,2022-02-26T14:09:09.422782Z,156.261,,157.041,,106.697,106.219,80.655,
28,0,7,4,0.1090,0.0357,4,3,1:00.7683,7,1:00.7683,7,8:44.8470,In Pit,False,0,0,7,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,"",4,0,0,P,0,0,-0.0001,8.3148,10.2137,12.4405,4.1257,"","",2.8378,28.1011,58.4880,"",6.0714,5.0519,523.8920,82.5673,6.4027,,4.4700,12.7588,8.2232,3.7314,10.3760,20.1732,6.6340,,4.8695,9.7938,4.9243,"","","","","","","","","","","","","","","","","","","","","","","","","","","",2,12,2022,2022-02-26T14:09:09.422782Z,157.767,,157.252,,106.635,106.635,86.425,
42,0,7,5,0.3325,0.2235,5,17,1:00.9918,5,1:01.7835,6,7:34.9697,In Pit,False,0,0,6,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,"",2,0,0,P,0,0,-0.0001,8.4118,10.4900,12.5592,4.1439,13.3566,"",2.8552,28.1910,59.7143,"",6.1063,4.4616,457.3870,75.8676,6.4056,,4.5228,12.8057,8.2829,3.6759,10.3194,20.1595,6.6157,,4.8983,9.8401,4.9418,"","","","","","","","","","","","","","","","","","","","","","","","","","","",17,3,879,2022-02-26T14:09:09.422782Z,156.590,,157.071,,106.244,104.882,85.456,
27,0,7,6,0.4225,0.0900,6,2,1:01.0818,5,1:01.0818,5,6:25.0744,In Pit,False,0,0,5,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,"",3,0,0,P,0,0,-0.0001,8.3381,9.7366,12.4900,4.1519,13.5258,"",2.8553,28.2716,58.3284,"",6.1070,4.5072,388.9490,69.8476,6.4446,,4.4960,12.8647,8.3259,3.6808,10.3153,20.2714,6.6345,,4.9680,9.9277,4.9597,"","","","","","","","","","","","","","","","","","","","","","","","","","","",1,12,606,2022-02-26T14:09:09.422782Z,156.470,,156.890,,106.087,106.087,84.140,
31,0,0,7,0.4408,0.0183,7,6,1:01.1001,3,1:01.5114,5,8:32.9267,Active,True,0,0,5,Green,06,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",7,0,0,P,0,0,-0.0001,8.3705,"",12.5084,4.1379,"","",2.8480,28.3539,"",10.8258,6.1041,4.1500,"",71.2563,6.4206,,4.5764,12.8483,8.2220,3.7172,10.3102,20.1342,6.5930,,4.8850,9.8240,4.9390,8.3705,"",12.5084,4.1379,"","",2.8480,"","","",6.1041,"","","",6.4206,,4.5810,"","","","","","","","","","",5,148,254,2022-02-26T14:09:09.422782Z,157.403,157.403,157.131,,106.055,105.346,63.167,
46,0,0,8,0.4756,0.0348,8,21,1:01.1349,7,1:01.1349,7,8:53.6670,Active,True,0,0,7,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,"",15,0,0,P,0,0,-0.0001,8.3994,"",12.5618,4.1609,"","",2.8826,28.1923,"","",6.0832,5.0509,"",88.2248,6.5110,,4.4757,12.7015,8.2258,3.6589,10.3006,20.3797,6.6417,,4.9962,9.9980,5.0018,8.4098,"",12.5749,4.1651,"","","","","","","","","","","","","","","","","","","","","","","",21,21,2071,2022-02-26T14:09:09.422782Z,156.171,,156.410,,105.995,105.995,84.997,
41,0,0,9,0.5652,0.0896,9,16,1:01.2245,2,1:01.2245,2,8:19.8858,Active,True,0,0,2,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",23,0,0,P,0,0,-0.0001,8.3953,"",12.5216,4.1263,"","",2.8516,28.2315,"","",6.1190,6.3518,"",66.9335,6.4138,,4.5862,12.8471,8.2609,3.6375,10.1955,20.1914,6.5580,,5.0132,9.9959,4.9827,8.3953,"",12.5216,4.1263,"","",2.8516,28.2315,"","",6.1190,"","","",6.4138,,4.5862,12.8471,8.2609,3.6626,"","","","","","","",16,139,1010,2022-02-26T14:09:09.422782Z,156.740,156.740,157.282,,105.840,105.840,25.926,
26,0,0,10,0.6018,0.0366,10,1,1:01.2611,4,1:01.4134,7,8:29.0282,Active,True,0,0,7,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",8,0,0,P,0,0,-0.0001,8.3476,"",12.5083,4.1521,"","",2.8734,28.3949,"","",6.0610,4.8042,"",67.5593,6.4738,,4.5568,12.8700,8.3097,3.6853,10.3589,20.2988,6.6497,,4.9590,9.9399,4.9725,8.4776,"",12.6594,4.1818,"","",2.8734,"","","",6.0610,"","","",6.4738,,4.5639,"","","","","","","","","","",9,25,2018,2022-02-26T14:09:09.422782Z,155.844,155.400,156.261,,105.777,105.514,89.111,
34,0,7,11,0.6686,0.0668,11,9,1:01.3279,6,1:01.3279,6,7:36.7233,In Pit,False,0,0,6,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",13,0,0,P,0,0,-0.0001,8.3808,10.0482,12.5380,4.1572,13.3730,"",2.8662,28.3868,58.8381,"",6.1839,4.5358,459.4680,73.5060,6.4652,,4.5600,12.8599,8.2708,3.7630,10.4250,20.4031,6.6620,,4.9882,9.9504,4.9622,"","","","","","","","","","","","","","","","","","","","","","","","","","","",8,25,326,2022-02-26T14:09:09.422782Z,157.041,,156.770,,105.662,105.662,85.128,
38,0,7,12,0.6694,0.0008,12,13,1:01.3287,6,1:01.3287,6,7:40.5622,In Pit,False,0,0,6,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",13,0,0,P,0,0,-0.0001,8.3774,10.5188,12.5142,4.1340,13.3371,"",2.8888,28.4974,59.3303,"",6.2253,5.0370,460.7460,79.9977,6.5280,,4.5196,12.8553,8.3308,3.7194,10.3234,20.3141,6.5799,,4.9527,9.9479,4.9952,"","","","","","","","","","","","","","","","","","","","","","","","","","","",13,21,400,2022-02-26T14:09:09.422782Z,156.650,,157.131,,105.660,105.660,84.419,
30,0,7,13,0.6795,0.0101,13,5,1:01.3388,5,1:01.3388,5,6:27.7811,In Pit,False,0,0,5,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",5,0,0,P,0,0,-0.0001,8.5513,10.3289,12.6986,4.1473,13.4012,"",2.8566,28.2894,58.8886,"",6.0823,4.7812,391.3870,71.3709,6.4133,,4.6211,12.9075,8.2864,3.6522,10.2843,20.2298,6.6008,,4.9643,9.9296,4.9653,"","","","","","","","","","","","","","","","","","","","","","","","","","","",4,24,852,2022-02-26T14:09:09.422782Z,158.133,,157.312,,105.643,105.643,83.552,
49,0,7,14,0.6998,0.0203,14,24,1:01.3591,4,1:02.0514,6,8:00.8716,In Pit,False,0,0,6,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,"",10,0,0,P,0,0,-0.0001,8.3234,10.0412,12.4997,4.1607,"","",2.8840,28.4092,59.4813,11.3331,6.0893,5.1323,475.8860,88.5359,6.4828,,4.5950,12.9511,8.3561,3.7652,10.4488,20.4502,6.6539,,4.9718,10.0014,5.0296,"","","","","","","","","","","","","","","","","","","","","","","","","","","",24,129,543,2022-02-26T14:09:09.422782Z,156.291,,156.530,,105.608,104.430,80.853,
47,0,7,15,0.7057,0.0059,15,22,1:01.3650,5,1:01.3732,6,8:07.5454,In Pit,False,0,0,6,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,"",11,0,0,P,0,0,-0.0001,8.3956,9.5406,12.5623,4.1391,"","",2.8800,28.3276,58.3514,10.5486,6.1223,4.7122,477.1050,88.4132,6.4458,,4.5639,12.8510,8.2871,3.7380,10.3895,20.3813,6.6089,,4.9944,9.9918,4.9974,"","","","","","","","","","","","","","","","","","","","","","","","","","","",22,21,850,2022-02-26T14:09:09.422782Z,156.560,,156.860,,105.598,105.584,79.746,
45,0,0,16,0.7124,0.0067,16,20,1:01.3717,7,1:01.3717,7,8:56.7949,In Pit,True,0,0,7,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,"",23,0,0,P,0,0,-0.0001,8.4752,"",12.6442,4.1650,"","",2.8575,28.2786,"",10.5361,6.1033,4.2790,"",80.1895,6.4689,,4.4955,12.7964,8.2812,3.7233,10.4149,20.2881,6.6762,,4.8572,9.8653,5.0081,"","","","","","","","","","","","","","","","","","","","","","","","","","","",20,3,2020,2022-02-26T14:09:09.422782Z,156.112,,156.082,,105.586,105.586,84.502,
51,0,7,17,0.7995,0.0871,17,26,1:01.4588,6,1:01.4588,6,8:08.9885,In Pit,False,0,0,6,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,"",15,0,0,P,0,0,-0.0001,8.3693,9.7728,12.5450,4.1607,"","",2.8549,28.4878,58.6866,10.6008,6.1234,4.3898,477.7720,89.2875,6.4548,,4.6094,12.9957,8.3109,3.7471,10.4300,20.4212,6.6463,,5.0103,9.9849,4.9543,"","","","","","","","","","","","","","","","","","","","","","","","","","","",26,146,2072,2022-02-26T14:09:09.422782Z,156.410,,156.560,,105.436,105.436,79.511,
29,0,0,18,0.8167,0.0172,18,4,1:01.4760,6,1:01.4760,6,8:13.4540,Active,True,0,0,6,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,"",16,0,0,P,0,0,-0.0001,8.4654,"",12.6248,4.1531,"","",2.8322,28.5137,"",10.6014,6.2362,4.5040,"",90.1105,6.4766,,4.5046,12.8442,8.3396,3.7228,10.3622,20.2534,6.6221,,4.9208,9.8834,4.9626,8.5163,"",12.6990,4.1827,"","",2.8545,28.5137,"","",6.2846,"","","",6.5304,,4.5046,12.8442,8.3396,3.7228,10.3622,"",6.6394,,"","","",3,2,719,2022-02-26T14:09:09.422782Z,156.830,155.223,156.950,156.680,105.407,105.407,78.792,
33,0,7,19,0.8473,0.0306,19,8,1:01.5066,7,1:01.5066,7,8:48.2576,In Pit,False,0,0,7,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",19,0,0,P,0,0,-0.0001,8.4570,9.7602,12.6408,4.1663,"","",2.8650,28.4318,58.6135,"",6.2204,5.0383,528.7020,77.4087,6.4326,,4.6205,12.9138,8.2933,3.7383,10.3778,20.4215,6.6208,,5.0440,10.0437,4.9713,"","","","","","","","","","","","","","","","","","","","","","","","","","","",7,25,1087,2022-02-26T14:09:09.422782Z,157.343,,156.440,,105.355,105.355,85.867,
44,0,0,20,0.8517,0.0044,20,19,1:01.5110,3,1:05.4947,4,5:45.4038,Active,True,0,0,4,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,"",1,0,0,P,0,0,-0.0001,8.3700,9.6607,12.5136,4.1436,167.7620,178.3670,2.8709,28.5729,62.6418,10.6046,6.1500,4.3057,338.1430,83.2240,6.4387,,4.5581,12.9296,8.3405,3.7676,10.3721,20.2691,6.5856,,4.9305,9.8895,4.9590,8.3700,9.6607,"","",167.7620,178.3670,"","","",10.6046,"",4.3057,"","",7.6645,,"","","","","","","","","","","",19,3,2047,2022-02-26T14:09:09.422782Z,157.981,136.159,157.676,,105.347,98.939,75.043,
43,0,7,21,0.8753,0.0236,21,18,1:01.5346,4,1:01.5346,4,5:46.5289,In Pit,False,0,0,4,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,"",3,0,0,P,0,0,-0.0001,8.4370,10.5350,12.5865,4.1495,13.3813,"",2.8534,28.4918,59.4831,"",6.1201,4.7532,344.5200,86.5722,6.4557,,4.6869,13.0545,8.3676,3.7629,10.3781,20.4253,6.6152,,5.0383,10.0152,4.9769,"","","","","","","","","","","","","","","","","","","","","","","","","","","",18,3,522,2022-02-26T14:09:09.422782Z,157.131,,157.282,,105.307,105.307,74.799,
32,0,0,22,1.1425,0.2672,22,7,1:01.8018,4,1:03.6694,5,8:27.4266,Active,True,0,0,5,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,"",20,0,0,P,0,0,-0.0001,8.4891,"",12.6497,4.1530,"","",2.8597,28.6596,"",10.5996,6.1687,4.6573,"",72.5902,6.3986,,4.6071,13.0895,8.4185,3.7638,10.4129,20.4328,6.6363,,5.0272,10.0199,4.9927,8.4891,"",12.6497,4.1606,"","",2.8623,"","","",6.1687,"","","",6.3986,,4.6071,"","","","","","","","","","",6,24,963,2022-02-26T14:09:09.422782Z,158.042,157.585,157.071,,104.851,101.776,63.852,
48,0,7,23,1.2255,0.0830,23,23,1:01.8848,6,1:01.8848,6,8:40.7499,In Pit,False,0,0,6,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,"",22,0,0,P,0,0,-0.0001,8.6550,10.3005,12.8065,4.1509,"","",2.8658,28.6275,59.3458,10.5495,6.2561,4.7337,474.9120,67.9063,6.4846,,4.5196,12.9836,8.3585,3.8401,10.4624,20.4178,6.5979,,4.8931,9.9059,5.0128,"","","","","","","","","","","","","","","","","","","","","","","","","","","",23,25,2031,2022-02-26T14:09:09.422782Z,157.343,,157.101,,104.711,104.711,74.662,
40,0,7,24,1.3002,0.0747,24,15,1:01.9595,5,1:01.9595,5,6:59.4998,In Pit,False,0,0,5,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",13,0,0,P,0,0,-0.0001,8.4853,10.6327,12.6549,4.1696,"","",2.8544,28.6579,59.9373,11.0542,6.1764,5.1965,414.1780,89.0212,6.5339,,4.6516,13.0926,8.4176,3.7689,10.4413,20.5383,6.6588,,5.0658,10.0970,5.0312,"","","","","","","","","","","","","","","","","","","","","","","","","","","",15,139,580,2022-02-26T14:09:09.422782Z,156.112,,157.161,,104.584,104.584,77.235,
39,0,0,25,1.8895,0.5893,25,14,1:02.5488,6,1:02.5488,6,8:24.7016,Active,True,0,0,6,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,"",24,0,0,P,0,0,-0.0001,8.5750,"",12.7441,4.1465,"","",2.8601,28.4133,"",10.8737,6.2236,5.4786,"",82.1706,6.4526,,4.5029,12.8653,8.3624,3.8022,10.4469,20.3901,6.6447,,4.9938,9.9432,4.9494,8.6552,"",12.8119,4.1567,"","",2.8718,28.4133,"","",6.2236,"","","",6.4526,,4.5029,12.8653,8.3624,"","","","","","","","",14,129,1014,2022-02-26T14:09:09.422782Z,156.890,156.890,156.410,,103.599,103.599,77.036,
35,0,7,26,2.5313,0.6418,26,10,1:03.1906,6,1:03.1906,6,8:23.7037,In Pit,False,0,0,6,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",25,0,0,P,0,0,-0.0001,8.7411,10.2766,12.9053,4.1544,"","",2.8929,29.3343,60.5389,10.6040,6.3730,4.9554,490.6980,91.4802,6.7257,,4.7649,13.3427,8.5778,3.9355,10.5693,20.9280,6.6338,,5.2496,10.3587,5.1091,"","","","","","","","","","","","","","","","","","","","","","","","","","","",10,1,596,2022-02-26T14:09:09.422782Z,154.025,,156.830,,102.547,102.547,77.188,
50,0,7,1,0.0000,0.0000,1,25,1:00.6593,5,1:02.9697,6,7:56.5242,In Pit,False,0,0,6,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",1,0,0,P,0,0,-0.0001,8.2868,10.1437,12.4103,4.1235,13.6648,"",2.8580,28.1056,60.4992,"",6.0830,5.0216,472.6530,89.0379,6.4023,,4.5680,12.7611,8.1931,3.7172,10.2915,20.0992,6.5743,,4.8416,9.8077,4.9661,"","","","","","","","","","","","","","","","","","","","","","","","","","","",25,148,658,2022-02-26T14:09:45.076840Z,156.860,,156.890,,106.826,102.907,81.591,
36,0,7,2,0.0605,0.0605,2,11,1:00.7198,5,1:00.9501,7,8:49.7078,In Pit,False,0,0,7,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,"",2,0,0,P,0,0,-0.0001,8.3325,9.6301,12.4393,4.0976,13.4569,"",2.8381,28.0152,58.1012,"",6.0423,4.9469,527.5390,84.6432,6.4167,,4.5088,12.6782,8.1647,3.7002,10.3003,20.2653,6.6001,,4.9540,9.9311,4.9412,"","","","","","","","","","","","","","","","","","","","","","","","","","","",11,12,461,2022-02-26T14:09:45.076840Z,158.716,,158.103,,106.720,106.316,85.632,
37,0,7,3,0.0733,0.0128,3,12,1:00.7326,5,1:01.0060,6,8:02.0536,In Pit,False,0,0,6,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,"",3,0,0,P,0,0,-0.0001,8.3828,9.8909,12.5128,4.1300,"","",2.8386,28.1369,58.3350,11.4711,6.0485,4.7044,474.3360,88.9992,6.4443,,4.5915,12.7589,8.1607,3.6807,10.2929,20.0829,6.6122,,4.8429,9.7517,4.9088,"","","","","","","","","","","","","","","","","","","","","","","","","","","",12,2,954,2022-02-26T14:09:45.076840Z,156.261,,157.041,,106.697,106.219,80.655,
31,0,4,4,0.0901,0.0168,4,6,1:00.7494,6,1:00.7494,6,9:33.6761,Active,True,0,0,6,Green,06,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,"",7,0,0,P,0,0,-0.0001,8.3705,"",12.5084,4.1379,"","",2.8480,28.1259,"",10.8258,6.1041,4.1500,"",71.2563,6.4206,,4.5764,12.7532,8.1722,3.6865,10.2749,20.1151,6.5884,,4.8850,9.8240,4.9338,8.3705,"",12.5084,4.1379,"","",2.8480,28.1259,"","",6.1041,"","","",6.4206,,4.5810,12.7532,8.1722,3.6865,10.2749,20.1151,6.5884,,4.9064,9.8402,4.9338,5,148,254,2022-02-26T14:09:45.076840Z,157.403,157.403,157.707,157.707,106.668,106.668,67.773,
28,0,7,5,0.1090,0.0189,5,3,1:00.7683,7,1:00.7683,7,8:44.8470,In Pit,False,0,0,7,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,"",4,0,0,P,0,0,-0.0001,8.3148,10.2137,12.4405,4.1257,13.4525,"",2.8378,28.1011,58.4880,"",6.0714,5.0519,523.8920,82.5673,6.4027,,4.4700,12.7588,8.2232,3.7314,10.3760,20.1732,6.6340,,4.8695,9.7938,4.9243,"","","","","","","","","","","","","","","","","","","","","","","","","","","",2,12,2022,2022-02-26T14:09:45.076840Z,157.767,,157.252,,106.635,106.635,86.425,
41,0,0,6,0.1232,0.0142,6,16,1:00.7825,3,1:00.7825,3,9:20.6683,Active,True,0,0,3,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,"",8,0,0,P,0,0,-0.0001,8.3953,"",12.5216,4.1263,"","",2.8516,28.2315,"","",6.0291,6.3518,"",66.9335,6.4138,,4.5862,12.8471,8.2609,3.6375,10.1955,20.0294,6.5580,,4.8360,9.7923,4.9563,8.4228,"",12.6232,4.2004,"","",2.8599,"","","",6.0291,"","","","","","","","","","","","","","","","",16,139,1010,2022-02-26T14:09:45.076840Z,156.740,,157.524,,106.610,106.610,34.673,
42,0,7,7,0.3325,0.2093,7,17,1:00.9918,5,1:01.7835,6,7:34.9697,In Pit,False,0,0,6,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,"",2,0,0,P,0,0,-0.0001,8.4118,10.4900,12.5592,4.1439,13.3566,"",2.8552,28.1910,59.7143,"",6.1063,4.4616,457.3870,75.8676,6.4056,,4.5228,12.8057,8.2829,3.6759,10.3194,20.1595,6.6157,,4.8983,9.8401,4.9418,"","","","","","","","","","","","","","","","","","","","","","","","","","","",17,3,879,2022-02-26T14:09:45.076840Z,156.590,,157.071,,106.244,104.882,85.456,
